entropy,meankl,ev_tdlam_before,EpisodesSoFar,TimeElapsed,optimgain,TimestepsSoFar,EpLenMean,EpRewMean,surrgain,entloss,EpThisIter
17.667583,0.012844947,0.9207000434398651,15802,4194.952229261398,0.23011145,2841050,569.5,3208.3857953596535,0.23011145,0.0,5
17.653278,0.012964328,0.9509927071630955,15807,4198.707834243774,0.2840213,2844270,590.675,3301.400220475076,0.2840213,0.0,5
17.620525,0.01266399,0.28737878799438477,15812,4202.450307607651,0.24103892,2847168,595.25,3341.166310152946,0.24103892,0.0,5
17.627277,0.012699406,0.9165216311812401,15817,4206.183489084244,0.23695858,2850243,575.45,3212.3042669067845,0.23695858,0.0,5
17.607689,0.011972196,0.9341740608215332,15822,4209.928114414215,0.2472578,2853594,574.0,3206.427976690609,0.2472578,0.0,5
17.589045,0.012535773,0.9944281969219446,15826,4213.681915998459,0.2757544,2855835,562.525,3136.1747934951004,0.2757544,0.0,4
17.58958,0.012560192,-4.543149471282959,15829,4217.434749126434,0.24036856,2857982,595.35,3314.672459769684,0.24036856,0.0,3
17.563076,0.012188776,0.9610978923738003,15834,4221.180313587189,0.22152333,2860385,599.725,3346.645707482044,0.22152333,0.0,5
17.543661,0.012614915,0.8607953637838364,15839,4224.914004087448,0.2358191,2862896,577.125,3218.631692814069,0.2358191,0.0,5
17.528702,0.012023637,-1.2917900085449219,15843,4228.65523982048,0.27555075,2865238,586.4,3282.027776050187,0.27555075,0.0,4
17.51286,0.012838379,-0.31052887439727783,15847,4232.401464223862,0.25681603,2868056,594.65,3354.3091734146706,0.25681603,0.0,4
17.481518,0.012325428,0.9660569168627262,15851,4236.143430233002,0.2260396,2870684,602.625,3383.3188437085782,0.2260396,0.0,4
17.451164,0.012604515,0.9967421863693744,15857,4239.892266511917,0.24051265,2873280,575.925,3222.4077965418755,0.24051265,0.0,6
17.454258,0.0124228,-1.7397031784057617,15862,4243.639345169067,0.2600788,2876156,564.05,3125.9931453708314,0.2600788,0.0,5
17.473644,0.01212194,-0.5205219984054565,15866,4247.379638671875,0.25859213,2877992,553.925,3053.5812887585394,0.25859213,0.0,4
17.461887,0.012157449,-1.4435348510742188,15871,4251.11007809639,0.24177217,2881578,576.15,3207.081221019108,0.24177217,0.0,5
17.469994,0.012176065,-2.750438690185547,15875,4254.851531505585,0.286986,2883792,575.775,3200.0108993106646,0.286986,0.0,4
17.427597,0.012817472,0.8927680253982544,15879,4258.592797040939,0.25550288,2885317,560.525,3100.5275110997477,0.25550288,0.0,4
17.429966,0.012193246,-0.29504919052124023,15881,4262.324581384659,0.28586754,2887323,580.7,3233.2779452488844,0.28586754,0.0,2
17.451105,0.0122546675,-5.4964094161987305,15887,4266.061835765839,0.2612285,2891320,581.6,3216.113226910237,0.2612285,0.0,6
17.428051,0.0121803805,0.6601369380950928,15892,4269.795330762863,0.23370576,2893049,553.55,3032.4930030359574,0.23370576,0.0,5
17.40722,0.012447993,0.8260234445333481,15898,4273.533847570419,0.22373013,2897574,592.675,3265.8019665380416,0.22373013,0.0,6
17.361149,0.012472752,-1.4737260341644287,15902,4277.2630524635315,0.26989466,2900681,613.125,3383.7572775964895,0.26989466,0.0,4
17.306828,0.012216279,0.9298506528139114,15907,4281.005565643311,0.21385649,2903723,629.325,3496.431314640367,0.21385649,0.0,5
17.279842,0.0124260355,0.5453161299228668,15911,4284.745424747467,0.23528509,2906641,626.575,3477.0402008173087,0.23528509,0.0,4
17.261774,0.01244417,0.9077169299125671,15913,4288.485271215439,0.2670716,2907888,634.75,3537.552194393599,0.2670716,0.0,2
17.20897,0.012949845,0.9437448084354401,15918,4292.219677448273,0.2543347,2911012,653.05,3641.1400159562645,0.2543347,0.0,5
17.156445,0.0123376455,0.007290244102478027,15920,4295.9610822200775,0.27771693,2912950,675.25,3756.573719774346,0.27771693,0.0,2
17.144047,0.012774756,-0.9964503049850464,15926,4299.705832719803,0.33170494,2915949,630.025,3486.968032469193,0.33170494,0.0,6
17.154575,0.012177845,0.08977246284484863,15929,4303.437919378281,0.2514039,2918194,649.1,3626.4912181918116,0.2514039,0.0,3
17.106277,0.012271587,0.7337633967399597,15932,4307.187595367432,0.27194542,2919497,661.2,3719.0694259738098,0.27194542,0.0,3
17.126942,0.012369983,0.9902174565941095,15939,4310.936159849167,0.23785408,2922984,613.575,3463.6823942878023,0.23785408,0.0,7
17.128754,0.012493828,0.7330593168735504,15945,4314.699085235596,0.25900942,2925177,574.825,3227.1299860741983,0.25900942,0.0,6
17.108112,0.012399288,-4.513795375823975,15950,4318.4541165828705,0.26975912,2928535,564.1,3145.2750579710787,0.26975912,0.0,5
17.101208,0.011805596,0.9427992962300777,15953,4322.194872140884,0.2541478,2930354,561.65,3134.348083551077,0.2541478,0.0,3
17.11526,0.012362079,-2.4774010181427,15956,4325.9319570064545,0.28318667,2932330,564.225,3152.9400498270875,0.28318667,0.0,3
17.089285,0.012035301,-2.2591612339019775,15958,4329.668547153473,0.24050865,2933463,561.275,3144.4859611552733,0.24050865,0.0,2
17.049597,0.0122645,0.3756447434425354,15963,4333.400674581528,0.24023923,2935751,540.575,3030.2286876336902,0.24023923,0.0,5
17.068508,0.012308368,-5.8806586265563965,15968,4337.135556459427,0.30420142,2938854,526.625,2959.791236549621,0.30420142,0.0,5
17.041203,0.012349965,0.9015310630202293,15972,4340.872387886047,0.24861431,2941091,539.85,3016.0617410773107,0.24861431,0.0,4
17.013119,0.012806783,0.9437401294708252,15976,4344.605592727661,0.25704804,2943545,554.1,3093.873292841394,0.25704804,0.0,4
17.011883,0.0116930725,0.9562736451625824,15977,4348.350910902023,0.25460407,2944158,550.05,3063.7317666270715,0.25460407,0.0,1
16.986332,0.011912504,-0.10645794868469238,15980,4352.082426548004,0.24517255,2946843,583.65,3260.7651480794016,0.24517255,0.0,3
16.961658,0.012296347,0.7768083065748215,15983,4355.812607049942,0.24634747,2948695,606.05,3403.50583671958,0.24634747,0.0,3
16.935665,0.01271864,0.8881546705961227,15988,4359.5495619773865,0.24960871,2951696,619.05,3504.927112078327,0.24960871,0.0,5
16.946526,0.012779126,0.9748481418937445,15992,4363.283997297287,0.26214978,2955443,642.075,3632.2790111941968,0.26214978,0.0,4
16.912495,0.012856832,0.9332213327288628,15998,4367.019268989563,0.24294838,2959349,647.15,3667.6725463258226,0.24294838,0.0,6
16.891743,0.012170212,-1.83982253074646,16004,4370.753596305847,0.2416615,2964102,694.9,3945.921622754533,0.2416615,0.0,6
16.898216,0.011942079,0.9979814058169723,16008,4374.489225387573,0.2671829,2966472,690.45,3905.7185524528186,0.2671829,0.0,4
16.871513,0.012127003,0.9064683839678764,16014,4378.233592271805,0.22699337,2969873,695.35,3968.4021396568023,0.22699337,0.0,6
16.85083,0.012069628,0.9373552054166794,16019,4381.971231937408,0.28481022,2973699,691.75,3966.679349818774,0.28481022,0.0,5
16.830727,0.011964502,-0.11761021614074707,16023,4385.706577301025,0.23075907,2977271,714.4,4089.9378744310206,0.23075907,0.0,4
16.80389,0.011874261,-0.97823166847229,16024,4389.440712213516,0.25975472,2978055,717.475,4118.037150685425,0.25975472,0.0,1
16.778,0.011802904,0.02039015293121338,16027,4393.185631752014,0.2604108,2981247,746.35,4296.346964674221,0.2604108,0.0,3
16.777111,0.012393967,0.49806439876556396,16030,4396.921124696732,0.24934971,2983492,750.1,4321.597151259249,0.24934971,0.0,3
16.73629,0.012112382,-6.164183139801025,16033,4400.66495513916,0.2712795,2985606,741.35,4274.788151070467,0.2712795,0.0,3
16.749964,0.012240464,0.8418655246496201,16035,4404.394597291946,0.2732321,2987165,737.425,4230.516359660403,0.2732321,0.0,2
16.735035,0.012995886,-0.4839613437652588,16038,4408.131699562073,0.2744105,2989132,744.575,4284.845153216326,0.2744105,0.0,3
16.71814,0.011864369,0.9190348759293556,16041,4411.869431257248,0.215946,2991619,755.275,4356.708137547359,0.215946,0.0,3
16.66008,0.012968786,-1.73419189453125,16046,4415.612596035004,0.241782,2996087,772.65,4451.897339366525,0.241782,0.0,5
16.619938,0.0127354115,0.6263170838356018,16053,4419.349081754684,0.25845236,3001823,824.85,4777.483844577138,0.25845236,0.0,7
16.60757,0.012450913,0.9022068083286285,16056,4423.093733549118,0.2831106,3003410,799.2,4616.3782307851925,0.2831106,0.0,3
16.600765,0.012334189,-0.25697779655456543,16059,4426.834376573563,0.24593747,3004717,775.45,4469.465604147011,0.24593747,0.0,3
16.568241,0.012309112,0.9703322667628527,16062,4430.5837252140045,0.24250647,3006099,747.925,4317.312932048631,0.24250647,0.0,3
16.532082,0.012595644,-0.3858909606933594,16065,4434.320171356201,0.2575061,3008325,717.975,4120.659036768417,0.2575061,0.0,3
16.533024,0.012942526,0.8856216445565224,16068,4438.058583974838,0.33869785,3010160,700.775,4012.385447435071,0.33869785,0.0,3
16.501392,0.011871351,-1.0143210887908936,16070,4441.804794788361,0.2535695,3011633,703.525,4036.1450852322246,0.2535695,0.0,2
16.506454,0.012981305,0.28760653734207153,16076,4445.547966718674,0.2747447,3015095,686.5,3947.166374632802,0.2747447,0.0,6
16.461658,0.01231995,0.4849892854690552,16077,4449.303693532944,0.27666065,3015722,696.65,4014.6686562164673,0.27666065,0.0,1
16.458042,0.012265525,0.8685581684112549,16081,4453.034364700317,0.23184331,3019424,695.125,4007.306968224865,0.23184331,0.0,4
16.44125,0.01268412,0.7050892114639282,16083,4456.77162027359,0.3164162,3020834,700.15,4047.7623124474967,0.3164162,0.0,2
16.421108,0.012668991,0.616615891456604,16086,4460.511306524277,0.3164758,3023661,689.35,4015.39930181479,0.3164758,0.0,3
16.385506,0.012144635,0.012121140956878662,16087,4464.258544921875,0.2355901,3023974,660.05,3834.6629910802803,0.2355901,0.0,1
16.344631,0.012357014,-1.1727502346038818,16089,4467.998255968094,0.35024434,3024899,653.25,3800.0404987781053,0.35024434,0.0,2
16.301672,0.012716586,0.689982146024704,16093,4471.7427134513855,0.2291638,3027651,645.7,3754.902437953109,0.2291638,0.0,4
16.300583,0.012372617,-3.0849103927612305,16094,4475.474387168884,0.28522688,3028296,644.525,3746.4815376691854,0.28522688,0.0,1
16.277065,0.012872033,0.9912964412942529,16098,4479.209641456604,0.278809,3030749,661.6,3856.176113612538,0.278809,0.0,4
16.266422,0.012114787,0.7355720400810242,16103,4482.952369213104,0.25731197,3033758,676.625,3940.0798816282586,0.25731197,0.0,5
16.261826,0.012504612,0.9360630512237549,16107,4486.6956441402435,0.22805965,3037325,708.825,4153.95847263053,0.22805965,0.0,4
16.22847,0.011586922,-0.0313798189163208,16109,4490.441168785095,0.23096928,3040254,742.2,4334.059531016315,0.23096928,0.0,2
16.198124,0.011541772,0.939378660172224,16111,4494.181200265884,0.22074607,3042036,735.075,4288.562388978791,0.22074607,0.0,2
16.21299,0.012030477,0.8798968344926834,16113,4498.010653972626,0.20902419,3044067,762.025,4473.582082197398,0.20902419,0.0,2
16.159801,0.011883983,-0.39361560344696045,16116,4501.751462697983,0.24116917,3046236,778.525,4579.4273111118655,0.24116917,0.0,3
16.154211,0.013180485,0.8804687932133675,16122,4505.482825040817,0.25379324,3051977,797.4,4700.182033801085,0.25379324,0.0,6
16.135174,0.012521061,0.9212036207318306,16128,4509.223225593567,0.19979987,3055839,788.15,4621.720114379082,0.19979987,0.0,6
16.125774,0.012397496,-0.9409334659576416,16129,4512.961450815201,0.26848036,3056699,795.0,4657.088252042761,0.26848036,0.0,1
16.104074,0.012550443,-2.848865032196045,16132,4516.706369638443,0.23887882,3058829,788.925,4605.353154462915,0.23887882,0.0,3
16.080505,0.012302559,0.846511647105217,16135,4520.439728975296,0.26313633,3060142,787.425,4591.193515191584,0.26313633,0.0,3
16.07484,0.01224923,-0.10446536540985107,16139,4524.192902088165,0.20968609,3063041,797.1,4652.407467768283,0.20968609,0.0,4
16.067257,0.0114585785,0.9221010729670525,16141,4527.941986083984,0.25388137,3064474,789.575,4598.434071748328,0.25388137,0.0,2
16.044727,0.012056066,-0.27694666385650635,16144,4531.687643527985,0.30122223,3066665,807.625,4717.4574226851355,0.30122223,0.0,3
16.026184,0.012571139,-0.7569102048873901,16144,4535.4313905239105,0.26363072,3066665,807.625,4717.4574226851355,0.26363072,0.0,0
16.044426,0.012077279,0.3363621234893799,16146,4539.16938662529,0.27862272,3067984,799.3,4668.608023763377,0.27862272,0.0,2
16.04469,0.012252459,0.9375150911509991,16151,4542.905537843704,0.2545939,3071687,741.275,4351.969706900129,0.2545939,0.0,5
16.048344,0.012205629,0.8513839691877365,16154,4546.646132707596,0.26302272,3074243,736.925,4302.142573335303,0.26302272,0.0,3
16.037182,0.011823511,-0.8245437145233154,16155,4550.377950429916,0.30776468,3074627,724.775,4218.799246263037,0.30776468,0.0,1
16.03152,0.0119059775,0.97993054240942,16156,4554.108371973038,0.2368783,3075090,721.35,4191.2286079059995,0.2368783,0.0,1
15.994654,0.012146728,0.9829087480902672,16159,4557.850471258163,0.26221937,3076971,703.375,4075.789938677392,0.26221937,0.0,3
16.010017,0.012641723,0.9457377195358276,16164,4561.589184522629,0.25860533,3079917,670.725,3884.4233654390728,0.25860533,0.0,5
16.044724,0.012840131,-3.1729345321655273,16168,4565.343310832977,0.28044263,3084381,713.55,4157.117709450025,0.28044263,0.0,4
16.042198,0.01258268,0.8357810229063034,16175,4569.097295045853,0.26559907,3091764,790.55,4638.1323900569805,0.26559907,0.0,7
16.018469,0.012770781,0.8662683516740799,16180,4572.832790374756,0.29076648,3095731,808.85,4737.10334227733,0.29076648,0.0,5
15.99848,0.012538733,0.2949988842010498,16184,4576.5589809417725,0.24494915,3098933,806.7,4704.627031616149,0.24494915,0.0,4
15.955694,0.0118691735,-1.6097824573516846,16185,4580.294787406921,0.27475607,3099596,812.35,4740.263299228716,0.27475607,0.0,1
15.913483,0.012646116,-0.19734811782836914,16188,4584.024607419968,0.25621685,3102722,820.4,4757.761162864022,0.25621685,0.0,3
15.898821,0.012144019,0.9275576546788216,16191,4587.761260509491,0.26295137,3104162,811.875,4711.764750253865,0.26295137,0.0,3
15.915103,0.01171323,0.9148949384689331,16196,4591.501145362854,0.2627418,3107852,819.05,4783.38319058788,0.2627418,0.0,5
15.889056,0.011530997,0.6522124111652374,16199,4595.238814592361,0.2762917,3109348,809.425,4729.6182657495665,0.2762917,0.0,3
15.880667,0.012472257,-1.2144746780395508,16203,4598.9787521362305,0.2831351,3112581,822.425,4805.860663398566,0.2831351,0.0,4
15.857126,0.012267234,0.8886015564203262,16205,4602.728473901749,0.22104368,3114480,838.575,4895.458618970547,0.22104368,0.0,2
15.802142,0.011970492,-2.277184247970581,16207,4606.465389728546,0.26656008,3116065,810.1,4718.204372526496,0.26656008,0.0,2
15.832785,0.012417535,0.9129284098744392,16211,4610.205634593964,0.30121413,3120587,793.9,4628.050813847591,0.30121413,0.0,4
15.811033,0.012989111,-0.20578324794769287,16214,4613.939767599106,0.2605792,3122715,789.85,4605.699691454139,0.2605792,0.0,3
15.803305,0.012821493,0.1450856328010559,16216,4617.669213294983,0.2699634,3124190,790.925,4610.682794067073,0.2699634,0.0,2
15.765323,0.012030988,0.794465497136116,16218,4621.403807878494,0.27071807,3126581,799.675,4656.742699263971,0.27071807,0.0,2
15.719974,0.012296261,-0.41619646549224854,16220,4625.14927649498,0.24864669,3128338,815.175,4755.360354510694,0.24864669,0.0,2
15.688135,0.012586117,-2.86531662940979,16225,4628.891307830811,0.30226603,3131885,807.225,4719.751575916378,0.30226603,0.0,5
15.670657,0.011909199,-2.132232189178467,16226,4632.62627696991,0.25578043,3133628,818.55,4801.865712647023,0.25578043,0.0,1
15.674189,0.012255373,-4.543747901916504,16229,4636.365211963654,0.36501855,3136265,825.75,4847.7442183267685,0.36501855,0.0,3
15.635938,0.01226423,0.898547001183033,16234,4640.10339140892,0.22736105,3142524,887.675,5215.9817601185405,0.22736105,0.0,5
15.611404,0.012518361,-1.6717066764831543,16236,4643.831098794937,0.28549504,3144427,914.375,5377.82525512941,0.28549504,0.0,2
15.598818,0.011781225,0.4077244997024536,16238,4647.574718475342,0.24057107,3145802,927.65,5437.50842980429,0.24057107,0.0,2
15.615054,0.0127075035,-2.9733657836914062,16241,4651.313037395477,0.24554309,3147449,934.275,5472.2663590097845,0.24554309,0.0,3
15.609485,0.01259332,0.8747373968362808,16244,4655.083631277084,0.27729982,3148631,898.475,5237.334693796367,0.27729982,0.0,3
15.552385,0.012305843,0.37104976177215576,16248,4658.822307109833,0.24862356,3151583,851.25,4932.519509528052,0.24862356,0.0,4
15.521723,0.012561582,0.9390791915357113,16250,4662.563573598862,0.33145586,3153165,838.825,4840.706284116057,0.33145586,0.0,2
15.501795,0.011796567,-12.959891319274902,16252,4666.294333457947,0.21919766,3155504,847.675,4894.033014324697,0.21919766,0.0,2
15.497381,0.0128411995,0.9275325611233711,16256,4670.0283489227295,0.2622861,3160562,909.3,5286.6769699084525,0.2622861,0.0,4
15.481537,0.01204394,-1.937114953994751,16259,4673.763840675354,0.2875607,3162502,881.275,5131.619168546153,0.2875607,0.0,3
15.482272,0.012716028,0.7454925179481506,16263,4677.505993843079,0.24406233,3167347,917.45,5328.36897698151,0.24406233,0.0,4
15.464704,0.011998661,-0.3432960510253906,16264,4681.252933740616,0.5539931,3168127,919.5,5343.868782713236,0.5539931,0.0,1
15.427167,0.012286769,0.9631376899778843,16268,4684.993607282639,0.22290413,3171734,891.85,5173.269833792487,0.22290413,0.0,4
15.426224,0.012453167,-0.834863543510437,16269,4688.7333199977875,0.34062493,3173373,927.7,5405.64400324584,0.34062493,0.0,1
15.381534,0.012572631,0.9750727135688066,16272,4692.480700969696,0.23386283,3177178,913.625,5308.9067875213705,0.23386283,0.0,3
15.333931,0.012421876,-2.691913366317749,16275,4696.218408823013,0.29181886,3179372,902.5,5252.5121535641065,0.29181886,0.0,3
15.3138,0.012383044,0.1632537841796875,16276,4699.975038766861,0.29693094,3181156,918.225,5359.119930939635,0.29693094,0.0,1
15.321495,0.0123624755,0.9337121993303299,16278,4703.7120633125305,0.2463352,3183225,935.575,5489.490074663875,0.2463352,0.0,2
15.326042,0.011880197,0.6613095104694366,16278,4707.461802959442,0.26867297,3183225,935.575,5489.490074663875,0.26867297,0.0,0
15.327182,0.012114287,-1.057690143585205,16279,4711.2094810009,0.23786409,3184576,961.025,5640.588741286644,0.23786409,0.0,1
15.31337,0.011723081,-0.001977086067199707,16281,4714.9422426223755,0.25664535,3185898,961.225,5653.835030136122,0.25664535,0.0,2
15.279818,0.012425529,-0.9279515743255615,16284,4718.675019741058,0.25762528,3188237,990.15,5842.771274663943,0.25762528,0.0,3
15.26055,0.012031343,0.8845435902476311,16286,4722.420836448669,0.2684521,3191098,1015.55,6014.44680767817,0.2684521,0.0,2
15.244284,0.011607838,-2.8412699699401855,16286,4726.154829978943,0.23286584,3191098,1015.55,6014.44680767817,0.23286584,0.0,0
15.225592,0.012064681,0.02784407138824463,16289,4729.890231847763,0.24051109,3195468,1079.0,6422.28130793238,0.24051109,0.0,3
15.236544,0.012065562,0.8260851055383682,16291,4733.629879236221,0.44033775,3196204,1043.75,6207.385093031187,0.44033775,0.0,2
15.240558,0.011860207,-3.302553176879883,16292,4737.373653411865,0.3139874,3197050,1038.65,6177.351467805429,0.3139874,0.0,1
15.201306,0.012068125,0.9438993372023106,16294,4741.119950771332,0.2541388,3200066,1035.6,6159.692396107384,0.2541388,0.0,2
15.196211,0.011806549,-1.1253726482391357,16295,4744.861768245697,0.25644693,3201946,1065.7,6363.085502840653,0.25644693,0.0,1
15.202316,0.012706324,-0.0457453727722168,16299,4748.601015806198,0.2734243,3207311,1120.225,6704.116428403067,0.2734243,0.0,4
15.188589,0.012683946,-0.9567368030548096,16301,4752.34184217453,0.30674893,3211334,1154.0,6943.053226186996,0.30674893,0.0,2
15.192911,0.011925208,-2.403153657913208,16303,4756.078798532486,0.26562256,3213000,1141.325,6866.877136429292,0.26562256,0.0,2
15.14754,0.012198122,-0.36352241039276123,16305,4759.820704936981,0.28511915,3216954,1208.2,7315.751210322295,0.28511915,0.0,2
15.116323,0.011821812,-0.6954994201660156,16306,4763.5585064888,0.24451998,3218474,1229.375,7449.309232537523,0.24451998,0.0,1
15.11054,0.012461344,0.6879375278949738,16310,4767.326543331146,0.2690863,3223110,1220.475,7380.159855077312,0.2690863,0.0,4
15.110975,0.012108038,-3.8632149696350098,16312,4771.0794587135315,0.25263208,3226374,1229.9,7424.297737312687,0.25263208,0.0,2
15.061798,0.012166667,-3.700319290161133,16313,4774.846145629883,0.28828675,3227029,1224.6,7386.635358239643,0.28828675,0.0,1
15.063525,0.012775471,0.07416975498199463,16317,4778.59491443634,0.33532986,3230575,1222.8,7353.505235137722,0.33532986,0.0,4
15.046499,0.011741652,0.5253365933895111,16320,4782.3345358371735,0.27585307,3234052,1225.025,7375.562190344615,0.27585307,0.0,3
15.023565,0.011933629,-2.100625991821289,16322,4786.066209077835,0.22384545,3235142,1223.425,7354.658216382454,0.22384545,0.0,2
15.031763,0.012127889,-1.9009745121002197,16324,4789.812040567398,0.29513496,3236328,1202.275,7208.373929478592,0.29513496,0.0,2
15.004013,0.012135544,0.33686888217926025,16324,4793.565667390823,0.33887577,3236328,1202.275,7208.373929478592,0.33887577,0.0,0
14.9746475,0.0119099375,-0.3345450162887573,16326,4797.320657014847,0.2625547,3238848,1193.75,7160.611506096169,0.2625547,0.0,2
14.960775,0.012117831,0.33270204067230225,16329,4801.061278104782,0.25258833,3241619,1153.775,6914.521345459027,0.25258833,0.0,3
14.908902,0.011899621,-3.0962705612182617,16331,4804.801262140274,0.26160684,3243539,1183.375,7108.277926825203,0.26160684,0.0,2
14.921888,0.012502228,0.7481576502323151,16333,4808.539221048355,0.26057288,3246370,1197.2,7208.48696729315,0.26057288,0.0,2
14.904431,0.012159139,0.5494547188282013,16335,4812.283562421799,0.23000722,3247938,1149.8,6911.163570845516,0.23000722,0.0,2
14.894916,0.013118634,-1.936903476715088,16340,4816.014966249466,0.26751718,3251731,1031.575,6173.080948359293,0.26751718,0.0,5
14.86849,0.012618033,0.8401156663894653,16342,4819.756407260895,0.29990476,3254722,1066.25,6399.615789002424,0.29990476,0.0,2
14.880394,0.012357673,-0.6772044897079468,16343,4823.497102499008,0.27215302,3256356,1083.9,6526.99254306224,0.27215302,0.0,1
14.890979,0.011750328,-0.5026024580001831,16343,4827.237085342407,0.22003011,3256356,1083.9,6526.99254306224,0.22003011,0.0,0
14.840555,0.01208934,-0.13652610778808594,16344,4830.972132444382,0.2107532,3258167,1110.65,6710.886334518573,0.2107532,0.0,1
14.825773,0.012620328,-3.146608829498291,16347,4834.7175323963165,0.21903558,3260969,1046.95,6304.629004752244,0.21903558,0.0,3
14.8080845,0.012149307,0.1032414436340332,16348,4838.461560487747,0.27849653,3261223,1004.55,6032.958981233177,0.27849653,0.0,1
14.786166,0.012659347,-0.19489407539367676,16351,4842.212926864624,0.2698161,3264049,961.175,5781.779910099627,0.2698161,0.0,3
14.773508,0.01196122,-0.3195003271102905,16351,4845.966036558151,0.27608186,3264049,961.175,5781.779910099627,0.27608186,0.0,0
14.777835,0.01266782,0.9310265630483627,16352,4849.7158880233765,0.40522915,3264971,964.925,5809.601471418653,0.40522915,0.0,1
14.761087,0.011845354,-1.5756709575653076,16353,4853.454455375671,0.25240913,3266760,993.275,6002.4002418346745,0.25240913,0.0,1
14.74346,0.012228804,0.6484946608543396,16358,4857.197901964188,0.25656325,3276307,1112.95,6818.69056194271,0.25656325,0.0,5
14.729975,0.01214128,-0.25668537616729736,16359,4860.93537569046,0.2889323,3277289,1092.25,6690.133447934303,0.2889323,0.0,1
14.727745,0.011826557,0.4566097855567932,16361,4864.689075946808,0.20599918,3281027,1152.925,7118.241340081784,0.20599918,0.0,2
14.696497,0.011936821,-0.19247543811798096,16363,4868.422740697861,0.25886282,3282804,1175.075,7269.22419417855,0.25886282,0.0,2
14.7226715,0.011875117,-0.7336878776550293,16364,4872.262227773666,0.2648209,3283688,1184.0,7347.362584484753,0.2648209,0.0,1
14.755243,0.012058431,-1.141218900680542,16366,4876.001312971115,0.4529232,3286561,1192.825,7413.332674362301,0.4529232,0.0,2
14.760714,0.012295336,-0.035125732421875,16368,4879.742007493973,0.23321004,3288586,1200.425,7476.74670090421,0.23321004,0.0,2
14.745916,0.011894516,-0.424335241317749,16369,4883.480662584305,0.23184924,3289258,1190.975,7414.540467354364,0.23184924,0.0,1
14.736969,0.011449978,-7.38831901550293,16370,4887.219920873642,0.20546398,3290791,1219.175,7599.75338970703,0.20546398,0.0,1
14.717542,0.012133748,-1.7274880409240723,16373,4890.962504386902,0.23223558,3293269,1172.475,7310.1569922030585,0.23223558,0.0,3
14.697279,0.0128657725,-0.14864957332611084,16375,4894.708832025528,0.30144244,3297242,1232.6,7708.376528569732,0.30144244,0.0,2
14.679291,0.012309666,-2.2791712284088135,16377,4898.452533483505,0.2728961,3299394,1243.425,7791.296268120559,0.2728961,0.0,2
14.667818,0.01238322,-0.4374154806137085,16381,4902.201148271561,0.24859004,3303153,1235.225,7750.083019128955,0.24859004,0.0,4
14.641378,0.011879864,-0.9140869379043579,16382,4905.934371232986,0.21993735,3304744,1250.55,7849.3925678680025,0.21993735,0.0,1
14.627237,0.012526835,-0.7978923320770264,16384,4909.680411338806,0.2475797,3306942,1219.375,7632.090793080785,0.2475797,0.0,2
14.627081,0.012038909,-3.316368579864502,16385,4913.425189256668,0.2852468,3307293,1200.8,7509.602037729242,0.2852468,0.0,1
14.614017,0.011639648,-0.26736390590667725,16385,4917.177022695541,0.33413696,3307293,1200.8,7509.602037729242,0.33413696,0.0,0
14.582178,0.011467466,-6.910187244415283,16386,4920.935100078583,0.2851872,3308309,1193.25,7471.902143182878,0.2851872,0.0,1
14.574514,0.011806993,-4.813409805297852,16389,4924.677203416824,0.3169727,3311969,1229.975,7737.220448700207,0.3169727,0.0,3
14.509691,0.012053912,0.9781613759696484,16390,4928.417216300964,0.26725602,3316108,1324.725,8357.435620021999,0.26725602,0.0,1
14.486468,0.012333477,-0.9361416101455688,16391,4932.1683394908905,0.2598663,3318507,1361.45,8605.313302056431,0.2598663,0.0,1
14.488077,0.011830172,-2.0587105751037598,16392,4935.90375494957,0.228549,3319325,1358.85,8589.873590216393,0.228549,0.0,1
14.445987,0.011550561,-0.8018125295639038,16394,4939.65575003624,0.20185189,3323585,1345.1,8498.764060187676,0.20185189,0.0,2
14.413226,0.012247736,-1.570019245147705,16394,4943.418110609055,0.29455653,3323585,1345.1,8498.764060187676,0.29455653,0.0,0
14.381796,0.012704316,0.9201796278357506,16396,4947.170717000961,0.26548925,3327312,1413.825,8976.554181717585,0.26548925,0.0,2
14.382947,0.011968189,-7.353176116943359,16396,4950.914615869522,0.28079757,3327312,1413.825,8976.554181717585,0.28079757,0.0,0
14.354471,0.012016432,-0.13431477546691895,16398,4954.666601657867,0.22240558,3331602,1382.375,8802.298159575108,0.22240558,0.0,2
14.317797,0.011268673,-0.03727591037750244,16398,4958.398848295212,0.30640614,3331602,1382.375,8802.298159575108,0.30640614,0.0,0
14.291933,0.011470931,-2.476635694503784,16399,4962.139008760452,0.314515,3333358,1401.725,8933.386302445291,0.314515,0.0,1
14.296068,0.012121965,-1.192000389099121,16401,4965.872490406036,0.3197639,3336696,1391.725,8864.671916162642,0.3197639,0.0,2
14.273153,0.012493574,-2.3557205200195312,16403,4969.627981424332,0.35860187,3339191,1409.675,8986.148692224271,0.35860187,0.0,2
14.261358,0.012077898,-1.1545634269714355,16406,4973.368119478226,0.26186866,3343293,1418.3,9056.483410089795,0.26186866,0.0,3
14.271451,0.011725609,-2.2175331115722656,16406,4977.106192588806,0.27524966,3343293,1418.3,9056.483410089795,0.27524966,0.0,0
