# {"t_start": 1552729570.8799193, "env_id": null} 
r,l,t
2.656254,80,13621.477567
3.277943,70,13621.986167
0.863657,28,13622.19458
3.951089,128,13623.122712
2.59606,44,13623.451557
2.840294,62,13623.895317
2.477299,79,13624.471913
3.688683,74,13625.203155
3.588915,147,13626.280853
2.38724,77,13626.849038
3.951131,87,13627.494076
3.412288,59,13627.923073
4.994585,133,13628.884325
3.833948,101,13629.628489
3.104867,78,13630.202014
3.582399,89,13630.849109
3.072962,102,13631.602177
1.429909,85,13632.226674
3.493885,109,13633.185945
3.19865,52,13633.56083
4.32237,68,13634.049893
3.7524,71,13634.555914
2.428015,98,13635.266922
3.0541,80,13635.835836
1.654745,45,13636.153801
3.997966,69,13636.646786
3.223967,50,13637.008904
2.195438,68,13637.507204
3.527634,107,13638.273737
3.714023,70,13638.778387
0.895283,29,13638.987019
2.768452,59,13639.413717
3.23163,62,13640.040938
3.870033,66,13640.525764
4.219047,135,13641.49724
5.382727,119,13642.35529
1.738941,34,13642.604841
4.962893,187,13643.96732
2.038111,40,13644.266575
3.872838,90,13644.93026
3.061505,63,13645.378632
3.080933,49,13645.73473
3.026371,58,13646.151021
2.149953,54,13646.547391
2.646379,56,13646.958267
3.402818,83,13647.733926
2.388687,99,13648.452095
2.491594,51,13648.814259
2.873769,75,13649.353611
1.789756,47,13649.690848
3.678449,73,13650.207521
3.11515,51,13650.574347
3.741846,67,13651.051702
1.693174,60,13651.490131
3.677001,94,13652.161864
2.652527,58,13652.5853
4.042658,90,13653.234524
4.206323,100,13653.954398
2.446256,107,13654.728387
1.701435,63,13655.355823
2.382094,48,13655.712533
2.929101,81,13656.294273
2.945311,63,13656.744752
2.60925,55,13657.135202
1.927783,37,13657.407564
3.41374,62,13657.849613
2.968088,59,13658.271363
2.613689,89,13658.90231
3.26939,77,13659.457312
4.127234,97,13660.147686
3.019276,76,13660.705584
3.921953,69,13661.198457
3.522407,60,13661.635092
4.880767,79,13662.202182
3.007277,74,13662.926733
0.805716,28,13663.127696
3.263691,84,13663.748095
1.208748,39,13664.030527
3.830841,104,13664.792406
3.104808,83,13665.396436
1.815368,58,13665.819281
2.542872,47,13666.160708
2.175428,81,13666.751531
3.803455,94,13667.443973
3.650791,80,13668.02549
3.658934,94,13668.712338
3.331639,94,13669.397353
5.109198,126,13670.490315
3.669986,91,13671.130486
2.393772,58,13671.559268
4.877387,137,13672.53835
4.193125,131,13673.47875
1.861517,70,13673.982623
2.609559,49,13674.334142
3.222356,101,13675.051583
3.59342,80,13675.627692
1.934881,75,13676.169878
2.939165,59,13676.593814
2.994384,63,13677.045599
2.734462,80,13677.624392
2.639992,64,13678.27168
3.183981,86,13678.887073
1.432629,48,13679.240684
0.788032,37,13679.505856
3.36026,70,13680.007413
1.448737,54,13680.401633
2.826745,102,13681.12567
2.265797,54,13681.521745
3.103894,61,13681.958094
3.761406,79,13682.5262
1.379153,54,13682.919638
4.699002,124,13683.808072
2.173748,69,13684.308504
1.703491,56,13684.717458
2.649119,86,13685.522681
2.52332,76,13686.078884
2.712904,52,13686.466405
2.953883,67,13686.943566
3.615123,71,13687.454004
2.836956,57,13687.853632
1.637835,56,13688.269116
1.259256,58,13688.694451
2.799297,70,13689.200874
2.343265,80,13689.782582
4.916331,107,13690.550703
4.072465,89,13691.190081
5.442875,131,13692.139761
2.969027,57,13692.555482
4.156203,90,13693.382148
3.861064,76,13693.93219
3.830719,90,13694.58034
3.243093,75,13695.111623
3.606322,107,13695.957256
3.828709,90,13696.597366
6.050139,135,13697.570716
4.483779,71,13698.071789
1.615885,61,13698.510819
4.062552,90,13699.149842
2.261341,54,13699.545213
2.306791,43,13699.850909
2.937702,124,13700.934867
2.239179,67,13701.421537
1.831872,78,13701.983952
3.747946,84,13702.592481
3.271795,58,13703.016832
3.279023,113,13703.824318
4.084054,103,13704.568356
2.802126,56,13704.978275
3.37876,101,13705.70487
2.3117,71,13706.216651
2.892549,73,13706.738997
2.071492,60,13707.176803
2.193032,41,13707.475807
2.637537,57,13707.878767
3.786857,76,13708.610319
1.899704,46,13708.947933
3.353529,74,13709.487248
1.622812,42,13709.790896
3.468306,60,13710.232105
4.633678,97,13710.936242
3.586546,107,13711.703049
2.699383,97,13712.400908
3.155849,54,13712.792677
3.039606,69,13713.287886
0.86789,25,13713.470432
2.733942,52,13713.845454
1.62417,56,13714.254375
3.864642,75,13714.791775
4.388158,86,13715.419596
3.57425,78,13716.16726
4.263957,70,13716.676975
2.699885,69,13717.169867
2.809509,73,13717.697961
2.303307,81,13718.284161
2.209862,50,13718.648772
3.292148,68,13719.141893
2.801344,90,13719.797928
2.661851,122,13720.681338
3.908746,89,13721.320212
2.595687,63,13721.77184
2.720254,113,13722.578418
2.584826,57,13722.992487
3.13281,75,13723.718741
2.256423,112,13724.543827
2.4174,55,13724.94292
1.758131,69,13725.444946
3.715469,83,13726.048512
2.234123,101,13726.778041
3.167844,77,13727.337788
2.070103,46,13727.675469
1.939624,54,13728.063908
3.593219,78,13728.631146
2.945099,81,13729.222435
1.911156,92,13729.894599
4.394528,112,13730.721193
3.495405,86,13731.525819
3.630679,75,13732.064165
3.2233,47,13732.414753
4.434568,129,13733.339173
3.928487,93,13734.008826
2.213223,59,13734.444085
1.7394,70,13734.949791
2.863638,56,13735.359525
3.24716,80,13735.944316
3.429907,59,13736.367138
2.430712,81,13736.953712
2.505095,72,13737.476532
1.894646,56,13737.880099
2.255901,56,13738.296876
3.729852,80,13739.243949
2.221741,79,13739.814226
3.532606,74,13740.349548
3.949832,121,13741.211375
4.080387,79,13741.777066
2.745042,94,13742.460052
1.791096,74,13742.991263
2.215497,76,13743.546123
1.008388,31,13743.767874
3.98653,116,13744.609246
3.464704,58,13745.030737
3.60133,84,13745.643091
2.759344,67,13746.123799
2.95972,59,13746.738923
2.511694,58,13747.164176
4.047105,74,13747.70971
2.696685,55,13748.102774
2.741786,95,13748.789784
3.071981,60,13749.228279
3.063848,63,13749.690638
3.077253,136,13750.671757
3.431326,106,13751.437031
3.170568,59,13751.851155
3.210013,71,13752.372324
0.777172,32,13752.606773
2.553137,45,13752.931155
3.827819,68,13753.428632
4.151654,81,13754.195692
3.126411,71,13754.711515
3.645337,57,13755.117353
0.778003,30,13755.347243
3.365295,90,13755.99981
2.56112,65,13756.47232
4.206942,98,13757.180665
2.504136,90,13757.82593
3.435463,64,13758.294346
3.902995,77,13758.842517
3.233841,107,13759.618717
2.379038,68,13760.112198
3.279943,85,13760.732676
2.853041,55,13761.124897
2.996807,76,13761.850764
2.914772,109,13762.63167
3.515011,61,13763.070495
3.196355,86,13763.696581
3.986972,68,13764.188226
4.07172,91,13764.835426
2.539945,46,13765.168084
3.577514,74,13765.708378
2.178392,66,13766.184808
1.584203,48,13766.53566
3.906175,63,13766.984719
2.30652,54,13767.37625
3.192346,61,13767.815157
4.090735,92,13768.481094
2.991144,59,13768.898345
3.363227,68,13769.572342
1.848231,53,13769.958628
4.058956,99,13770.679139
3.720282,96,13771.37452
2.072293,79,13771.949365
3.727557,89,13772.594385
1.865091,62,13773.046094
1.857706,72,13773.571202
3.612615,79,13774.138565
3.075472,68,13774.639085
3.559306,59,13775.085279
0.935341,29,13775.315836
2.110142,74,13775.867125
3.020974,81,13776.457049
3.310534,80,13777.211332
3.58429,77,13777.757405
3.179656,76,13778.299059
2.088186,66,13778.768395
3.116111,74,13779.296174
3.431233,71,13779.792894
2.3887,61,13780.220418
2.783018,78,13780.776918
2.254295,63,13781.223202
2.501484,53,13781.600477
2.615813,47,13781.936644
4.745,84,13782.540637
2.24077,35,13782.786781
3.530095,88,13783.416999
1.587139,43,13783.719198
3.087464,76,13784.446366
1.607508,53,13784.824614
2.016143,62,13785.279619
3.389246,70,13785.787612
5.160769,118,13786.638893
3.964949,76,13787.192377
3.927699,97,13787.879168
4.224118,108,13788.65826
2.104554,74,13789.196062
2.322823,62,13789.646043
1.894049,124,13790.550648
3.042069,61,13790.98543
3.566469,159,13792.318829
2.097541,68,13792.809878
5.008487,79,13793.375387
4.142149,123,13794.250466
4.521906,113,13795.055711
3.052468,93,13795.720173
2.099385,42,13796.024359
2.643026,81,13796.603471
1.912731,56,13797.014068
3.872673,130,13797.956636
3.387125,78,13798.517855
2.967476,74,13799.046724
2.77117,81,13799.805951
3.03839,121,13800.674067
3.633221,66,13801.152444
4.607458,109,13801.936273
4.392037,71,13802.445598
2.611164,71,13802.948082
3.181259,120,13803.803712
2.08794,64,13804.266834
5.100544,92,13804.929914
3.500294,104,13805.676664
3.405272,62,13806.118383
4.541094,71,13806.62067
4.268189,91,13807.452751
1.904536,86,13808.064914
2.178716,56,13808.470948
2.891944,54,13808.8519
3.62833,74,13809.384541
0.773677,34,13809.629432
3.267749,86,13810.245131
3.083631,56,13810.644979
1.909018,64,13811.100893
1.555414,66,13811.577003
2.657761,90,13812.228674
3.870469,68,13812.718755
2.556947,76,13813.256997
3.224346,82,13813.839685
4.137283,83,13814.613218
3.801736,161,13815.8599
1.836447,61,13816.316236
1.430815,66,13816.788668
3.535006,69,13817.285238
3.235293,76,13817.828241
2.679525,65,13818.29752
1.96519,53,13818.673981
4.416689,89,13819.305607
4.899839,91,13819.948633
2.759774,58,13820.375739
1.512883,42,13820.682073
2.96955,76,13821.226673
2.833122,52,13821.597358
2.730452,87,13822.405915
2.548769,64,13822.858655
3.602153,83,13823.452395
0.864332,32,13823.686157
2.329331,56,13824.083905
1.509097,63,13824.535302
2.517786,109,13825.308992
2.231623,87,13825.933554
1.455711,59,13826.353704
3.218119,101,13827.071654
3.446143,59,13827.491813
1.988434,47,13827.824306
3.082982,90,13828.474741
3.406005,96,13829.158218
1.632923,70,13829.844748
1.904739,52,13830.229266
2.858502,47,13830.568272
3.999343,76,13831.113975
3.169474,54,13831.515571
3.393171,99,13832.224034
2.240932,76,13832.773394
2.539723,45,13833.092627
3.245572,68,13833.586104
3.076879,88,13834.217212
2.392831,86,13834.833618
4.328656,103,13835.569564
1.423885,53,13835.952313
2.631995,72,13836.476351
3.089304,83,13837.243846
5.035103,113,13838.049297
2.683931,48,13838.406854
4.045597,71,13838.90617
2.43234,78,13839.466994
3.819804,91,13840.111623
2.766883,81,13840.694251
4.293835,94,13841.367656
2.882159,57,13841.775831
2.121207,78,13842.337606
1.684773,48,13842.687192
3.773623,84,13843.294566
1.208838,50,13843.660286
2.510081,48,13844.005658
3.439299,79,13844.753817
4.231406,86,13845.375261
4.520171,83,13845.972733
2.536472,77,13846.530022
3.283751,76,13847.076134
3.810708,96,13847.771772
4.226841,106,13848.53347
3.367768,60,13848.963512
3.095044,90,13849.607932
3.615508,80,13850.181011
4.204706,126,13851.083894
3.651359,88,13851.719883
3.551017,78,13852.463537
3.640268,80,13853.03673
2.636622,56,13853.450765
1.664635,65,13853.916463
2.58909,63,13854.366687
2.454268,54,13854.756492
0.65593,24,13854.935318
3.740666,77,13855.486855
3.798322,92,13856.149762
2.923134,67,13856.633555
2.990909,71,13857.138412
4.080265,81,13857.725298
3.769253,105,13858.479743
3.656499,74,13859.013211
3.685006,67,13859.499483
2.822223,55,13860.071161
1.823018,52,13860.459507
2.261833,46,13860.792199
2.302187,69,13861.287214
3.68758,110,13862.069356
2.172637,55,13862.466307
4.432692,122,13863.342258
3.096172,78,13863.91059
1.074198,46,13864.242725
3.03028,72,13864.763054
3.312493,79,13865.330926
2.844009,65,13865.793667
3.534304,160,13866.957701
3.327617,88,13867.780288
2.500543,48,13868.121367
2.902461,58,13868.54006
1.548204,58,13868.959597
1.80332,64,13869.419165
3.413486,93,13870.067689
4.473295,125,13870.957611
3.074758,121,13871.810387
3.254181,65,13872.283383
2.990504,79,13872.837602
4.038744,71,13873.340244
2.667367,56,13873.739662
2.64915,47,13874.067746
2.813582,84,13874.674484
3.150733,65,13875.327021
2.161975,63,13875.776328
4.458197,112,13876.58351
4.823719,123,13877.458471
3.421436,68,13877.946187
3.280206,53,13878.324343
4.085684,66,13878.79443
1.657788,63,13879.240642
2.062744,59,13879.661033
0.755,29,13879.863368
2.457835,89,13880.505174
2.433295,63,13880.956053
3.674549,88,13881.58628
1.789401,73,13882.103258
2.44142,87,13882.891629
3.639728,81,13883.476895
3.769009,100,13884.188319
4.342964,82,13884.847171
2.373905,85,13885.455269
4.706669,99,13886.153468
4.35898,90,13886.805379
3.207212,70,13887.311028
3.138598,65,13887.773635
4.370472,81,13888.347054
2.894255,107,13889.102376
3.538727,60,13889.539834
3.084338,49,13890.070021
4.41186,86,13890.698782
1.29117,60,13891.12446
2.787569,63,13891.576498
2.842697,71,13892.077611
4.795483,105,13892.832884
1.480187,63,13893.291604
3.322129,148,13894.361297
2.672538,77,13894.934871
2.596265,53,13895.324383
1.53933,47,13895.663404
3.378085,68,13896.148327
1.351937,60,13896.589353
1.746907,31,13896.811665
4.649503,133,13897.953168
3.078843,80,13898.535318
2.753065,51,13898.896813
3.137068,64,13899.36438
2.798148,45,13899.689121
3.258627,63,13900.140211
3.73525,63,13900.594442
4.812286,109,13901.38015
3.572363,61,13901.818712
3.094165,55,13902.216226
3.755615,89,13902.853316
3.69175,101,13903.57451
5.393589,199,13905.195008
3.092341,61,13905.642075
1.447116,57,13906.051173
1.036841,30,13906.274912
3.899196,77,13906.821763
2.83264,79,13907.384627
3.528578,66,13907.861153
3.658285,75,13908.410547
4.059058,70,13908.91381
2.459792,74,13909.452688
2.407211,52,13909.823201
4.091863,100,13910.549011
2.987912,108,13911.331743
2.758958,121,13912.198866
0.803967,29,13912.408367
3.863752,83,13913.176681
3.856632,129,13914.095463
1.434634,52,13914.480165
2.857556,52,13914.849806
3.040329,69,13915.344156
1.817574,29,13915.550266
3.295933,60,13915.988288
2.152785,53,13916.368595
0.834115,28,13916.573431
3.289799,84,13917.1754
3.078,61,13917.608763
1.757291,70,13918.113811
4.043666,61,13918.555151
2.997807,79,13919.113541
1.713001,45,13919.444018
2.564267,60,13919.874795
2.773957,95,13920.748534
2.15907,44,13921.068298
3.631454,55,13921.467944
2.775923,73,13921.982814
1.81697,35,13922.238952
4.313351,114,13923.058967
4.200127,86,13923.686312
3.209288,77,13924.234248
0.83779,29,13924.446869
4.024693,124,13925.339018
2.83997,62,13925.785153
2.033147,113,13926.588525
4.654607,75,13927.114451
4.459889,102,13928.037738
1.556604,48,13928.386483
3.244049,81,13928.96672
2.232894,67,13929.441117
3.835971,73,13929.951225
3.045746,53,13930.325949
1.588916,61,13930.754522
3.442042,58,13931.169485
2.868801,56,13931.573073
3.068301,54,13931.961732
2.315734,56,13932.371811
3.086359,75,13932.905369
3.695871,63,13933.347626
2.11604,50,13933.704816
4.071573,87,13934.322481
2.750168,53,13934.694715
4.467955,113,13935.725295
2.719932,53,13936.112346
2.630584,53,13936.499179
4.090312,97,13937.194596
0.895077,37,13937.462564
2.51551,71,13937.96537
2.759359,85,13938.573597
3.428051,67,13939.054853
3.716786,95,13939.742055
3.421989,70,13940.254721
3.397896,81,13940.841535
3.3766,94,13941.526112
4.434461,107,13942.292721
3.023328,104,13943.22793
5.068293,115,13944.050489
2.001462,45,13944.377107
3.811268,55,13944.770869
3.438352,84,13945.378386
2.317341,46,13945.717217
4.009302,115,13946.542401
2.738426,45,13946.858
4.593819,95,13947.538318
3.061412,70,13948.038709
4.598304,76,13948.590319
3.95892,94,13949.265329
4.588842,80,13949.836818
3.302587,67,13950.495561
2.749829,48,13950.840433
3.066644,91,13951.492397
4.147214,80,13952.064186
3.071615,71,13952.570033
2.78493,59,13952.989192
3.239873,66,13953.469825
3.046692,54,13953.85358
4.131865,106,13954.614079
5.5268,99,13955.327269
3.669817,66,13955.807734
3.89008,137,13956.785317
3.469006,62,13957.231107
3.020246,90,13958.06106
3.180813,57,13958.48228
3.824447,86,13959.119489
1.645261,51,13959.502271
3.034645,60,13959.937561
3.054324,85,13960.547907
1.31637,33,13960.785092
3.362635,74,13961.323247
3.775554,98,13962.027643
2.093371,57,13962.445034
3.027328,54,13962.833171
1.97788,39,13963.11342
3.203612,68,13963.609735
5.469321,82,13964.215821
2.31135,57,13964.624562
3.944401,70,13965.133204
1.95866,66,13965.793617
4.393479,92,13966.46081
2.688131,109,13967.239062
1.878679,83,13967.831643
4.098201,76,13968.383682
3.98462,90,13969.032787
3.33443,67,13969.514969
0.75683,29,13969.720237
3.475666,81,13970.303338
1.914272,90,13970.951215
3.509352,57,13971.360327
2.338056,44,13971.68665
2.905305,50,13972.045139
3.137633,56,13972.457607
0.822786,31,13972.678566
3.46357,59,13973.271597
4.556226,110,13974.072172
2.922844,69,13974.573311
2.209921,75,13975.110432
4.424424,101,13975.841298
3.331454,74,13976.386103
4.051339,81,13976.97319
2.385688,48,13977.328063
3.03942,77,13977.878751
2.316935,85,13978.496452
3.804611,57,13978.905137
3.907029,81,13979.492747
2.892926,50,13979.854035
2.454524,47,13980.197094
0.976818,37,13980.470363
3.750602,67,13981.121973
3.131369,95,13981.801479
3.849127,123,13982.678443
3.53074,102,13983.412496
1.028882,50,13983.773777
2.368173,76,13984.322464
3.50507,93,13984.9835
3.395213,86,13985.603503
2.6259,84,13986.205416
3.201664,64,13986.67527
2.904621,75,13987.209962
3.658521,105,13987.962888
3.615106,82,13988.739545
3.903251,77,13989.294602
3.948532,92,13989.963158
2.876988,135,13990.941522
3.816055,119,13991.799897
2.813761,91,13992.468012
1.153597,67,13992.949132
2.348412,69,13993.448742
4.312392,94,13994.119408
2.534344,90,13994.778253
4.519456,83,13995.37557
4.16881,108,13996.3427
2.990975,78,13996.901861
2.157157,44,13997.215561
1.458959,38,13997.496207
1.532879,47,13997.827035
2.476974,59,13998.242663
2.780761,51,13998.605011
6.766043,118,13999.453303
2.792095,60,13999.878006
2.791248,72,14000.404721
2.861594,65,14000.858837
2.989559,98,14001.570717
4.891431,104,14002.322126
1.415104,72,14002.837306
1.809444,66,14003.50401
2.382998,75,14004.037296
2.601346,62,14004.489226
3.491405,106,14005.250796
3.745167,116,14006.090224
1.547245,61,14006.534059
3.443161,64,14007.00459
3.470485,56,14007.417291
2.297103,43,14007.722761
4.305112,84,14008.328781
3.371538,84,14008.934402
1.958129,43,14009.239409
2.272741,73,14009.759366
2.034516,55,14010.154025
3.930746,78,14010.721815
2.863135,72,14011.434253
2.16666,50,14011.789682
5.108859,122,14012.672091
2.431661,49,14013.018639
3.244678,63,14013.470468
2.182018,71,14013.975187
5.003062,86,14014.597797
3.028432,57,14015.005486
4.391028,122,14015.87714
3.561969,85,14016.491602
3.152111,62,14016.941922
4.392473,100,14017.669014
4.323215,89,14018.484184
5.039435,100,14019.20677
3.677005,99,14019.922166
2.938892,78,14020.486939
3.130961,62,14020.931973
3.125739,67,14021.415616
4.087474,76,14021.963772
3.240065,64,14022.434003
5.222054,192,14023.82691
2.861567,98,14024.546927
2.931064,74,14025.080019
2.509846,54,14025.481433
2.867942,65,14026.117788
3.218309,72,14026.647702
1.981275,66,14027.121525
2.952709,52,14027.502951
4.86874,82,14028.087822
3.838667,77,14028.636646
3.125176,71,14029.140742
2.687705,40,14029.439813
3.652504,75,14029.970124
1.958708,40,14030.262397
1.839012,40,14030.555194
3.042985,96,14031.248384
2.863682,54,14031.641991
2.205308,75,14032.178756
3.492643,72,14032.700547
3.462946,74,14033.233292
3.383122,69,14033.902077
2.875955,90,14034.557746
2.5776,49,14034.910784
2.964505,52,14035.289759
2.988141,110,14036.083709
0.941638,36,14036.352058
1.622871,53,14036.732477
4.590358,128,14037.658469
3.46663,60,14038.087717
3.707692,95,14038.775924
2.000636,74,14039.32163
2.629128,75,14039.856409
5.709707,145,14040.898517
3.03122,61,14041.557515
2.951865,63,14042.011304
3.245022,87,14042.639653
2.769308,87,14043.271583
2.352887,44,14043.598266
2.883488,65,14044.063449
4.260643,73,14044.58814
3.658014,89,14045.228067
1.593729,45,14045.555183
2.446787,52,14045.933993
3.83643,77,14046.484186
3.80581,63,14046.933742
2.617976,99,14047.638342
2.13161,67,14048.117396
3.34508,126,14049.20853
3.265034,100,14049.933441
2.577854,61,14050.36733
2.096665,52,14050.745387
0.871942,31,14050.967977
1.039792,40,14051.258114
4.88077,127,14052.177315
3.837188,102,14052.914742
2.144382,102,14053.648368
3.933572,67,14054.124136
3.715425,72,14054.651458
3.965246,57,14055.058122
3.526393,71,14055.569709
3.794668,101,14056.468257
3.064265,69,14056.954686
1.821339,62,14057.396057
1.784613,53,14057.769824
3.954425,135,14058.767953
3.078864,94,14059.443121
2.042783,59,14059.850406
4.438486,79,14060.415078
2.81781,129,14061.321996
3.952082,95,14061.987187
4.07216,87,14062.598759
1.82416,60,14063.023328
3.259963,92,14063.852807
3.093193,55,14064.25195
3.510159,73,14064.780411
3.879382,66,14065.253073
4.049426,71,14065.761733
1.862658,68,14066.259685
2.390366,48,14066.607406
1.974614,60,14067.043107
2.255222,50,14067.411935
3.51569,77,14067.95706
1.417279,61,14068.385639
2.102662,78,14068.953593
3.600711,79,14069.515838
3.02297,89,14070.143494
2.297927,45,14070.472267
4.016104,91,14071.117053
2.479064,63,14071.742385
4.467567,107,14072.509725
1.768582,96,14073.195801
3.857547,73,14073.718933
2.271849,69,14074.20828
1.914986,53,14074.586544
3.602085,90,14075.230335
4.716124,87,14075.848259
2.42695,67,14076.333664
2.485028,81,14076.908813
2.305845,66,14077.384032
2.459794,68,14077.874482
4.243483,70,14078.384537
2.258123,110,14079.35568
4.298709,95,14080.036258
1.688514,74,14080.574474
2.237636,66,14081.051329
3.099367,62,14081.504172
2.918,56,14081.906759
3.94576,73,14082.430578
2.392693,76,14082.977276
3.961759,82,14083.568623
4.40069,109,14084.347765
2.861039,54,14084.739978
2.815697,77,14085.291933
2.845074,101,14086.012115
2.107613,82,14086.787524
2.098122,87,14087.424272
3.841001,75,14087.955549
3.81303,75,14088.499438
2.461947,59,14088.925637
3.568504,57,14089.336894
2.993452,69,14089.833644
2.781056,68,14090.339998
3.275037,63,14090.795027
1.779244,72,14091.323494
3.392105,72,14091.848423
1.93096,77,14092.41409
3.187098,98,14093.119749
4.417878,88,14093.761992
2.78878,104,14094.698638
2.38725,81,14095.282626
3.354261,69,14095.776205
4.562551,91,14096.447013
4.569377,129,14097.372958
2.854347,76,14097.927151
3.297354,92,14098.592186
3.51983,79,14099.153421
3.344089,62,14099.609887
3.800825,100,14100.3421
3.596909,116,14101.181
2.793358,148,14102.445114
1.915427,52,14102.822124
1.047089,45,14103.145405
2.675446,93,14103.824721
2.239805,64,14104.300605
2.134449,71,14104.812675
1.725187,62,14105.269845
2.225486,44,14105.596478
2.172944,65,14106.066792
3.694164,61,14106.514608
3.350401,94,14107.196663
4.161391,81,14107.780858
5.454373,104,14108.544183
3.827721,89,14109.37034
2.822805,63,14109.818247
2.407604,76,14110.368346
3.824381,99,14111.072287
3.378542,64,14111.535309
3.430672,76,14112.085294
3.843427,105,14112.834991
3.030285,80,14113.421551
2.903437,120,14114.28428
3.374568,66,14114.759508
2.329904,85,14115.369394
1.182911,37,14115.631398
3.93503,73,14116.148415
2.102441,89,14116.959572
2.569474,62,14117.409373
3.989952,75,14117.942521
5.104722,103,14118.681827
3.011946,87,14119.30356
3.269846,74,14119.833506
2.859404,54,14120.224633
3.702049,103,14120.96345
2.145796,69,14121.461806
3.071119,63,14121.907437
3.592005,88,14122.5451
3.868654,82,14123.135499
0.703566,37,14123.41283
2.985768,76,14123.958849
5.926894,92,14124.796113
4.618166,115,14125.62108
5.133613,111,14126.418849
3.287375,66,14126.887542
2.209119,63,14127.341419
6.237862,157,14128.477842
3.102859,56,14128.885324
1.972765,67,14129.375223
5.780721,116,14130.211145
4.404054,128,14131.131099
3.807,83,14131.73059
1.767501,67,14132.40051
4.153063,120,14133.266221
3.877743,98,14133.977751
2.719118,105,14134.727751
2.871683,86,14135.343367
1.441641,54,14135.74003
2.560809,41,14136.028824
2.956981,56,14136.442623
3.785723,90,14137.082801
1.972957,60,14137.524262
4.118204,77,14138.071935
3.222854,66,14138.555664
3.074507,57,14138.971443
1.938064,52,14139.53563
3.35679,69,14140.027313
3.429923,132,14140.981356
4.390152,81,14141.564503
1.475828,58,14141.986158
2.886368,99,14142.734568
3.352979,76,14143.294988
3.527153,87,14143.920498
4.507755,165,14145.088072
3.276904,68,14145.581913
2.534253,43,14145.886209
5.078581,97,14146.588615
3.12184,76,14147.322534
4.103341,80,14147.92645
3.725903,86,14148.557523
4.151079,83,14149.15793
2.126197,90,14149.815575
1.970895,52,14150.202145
1.770279,59,14150.628836
2.089206,56,14151.03643
2.773437,58,14151.464579
3.147509,92,14152.130323
5.612352,121,14153.007985
4.694568,93,14153.679784
3.212693,50,14154.042284
2.979389,109,14155.01333
2.584425,54,14155.41698
2.931143,62,14155.857708
3.367895,71,14156.365537
3.270565,64,14156.829458
1.744855,64,14157.296248
2.583876,64,14157.764475
3.795824,76,14158.319329
1.821324,69,14158.814504
3.246278,134,14159.784984
3.411246,104,14160.539279
3.978251,102,14161.270041
3.220527,70,14161.776389
2.931346,49,14162.123561
2.353631,70,14162.816869
3.218038,85,14163.43379
4.060861,100,14164.14537
3.546019,89,14164.787613
3.75511,93,14165.456136
2.978922,51,14165.816444
4.145834,74,14166.351913
4.359259,76,14166.897971
2.562788,74,14167.440403
2.795334,61,14167.870872
4.220641,99,14168.585315
4.103992,131,14169.520966
1.588471,62,14170.144826
2.2594,48,14170.507799
3.346842,95,14171.188295
2.678684,126,14172.11797
2.627082,46,14172.466586
3.10682,70,14172.972402
3.798968,72,14173.496292
2.551378,64,14173.959578
2.904219,52,14174.338174
2.250864,45,14174.666396
2.36425,62,14175.116423
1.71924,67,14175.604348
2.880079,71,14176.187577
2.261132,38,14176.47041
2.832639,68,14176.962112
1.327762,68,14177.631451
2.944979,88,14178.271115
3.45828,58,14178.694698
1.224633,65,14179.157565
4.713528,107,14179.932517
2.800607,77,14180.490729
4.087176,107,14181.250113
3.665973,83,14181.845307
1.880799,62,14182.299337
2.560091,40,14182.589994
2.194601,46,14182.9258
2.840553,44,14183.241998
1.784297,73,14183.766012
2.959732,79,14184.348213
2.796548,102,14185.326669
3.947495,108,14186.103025
2.786918,61,14186.538874
3.056945,58,14186.95484
2.916929,119,14187.793789
3.280542,77,14188.339911
4.217924,76,14188.87921
2.768223,49,14189.230263
1.92874,63,14189.688589
3.008709,71,14190.191689
4.425405,114,14191.004864
4.48774,84,14191.609079
3.150576,74,14192.135348
4.11035,111,14193.111617
2.141856,88,14193.751551
3.23345,77,14194.30249
0.864019,30,14194.523165
4.285093,75,14195.056185
2.847417,79,14195.617724
2.646896,55,14196.012099
3.577566,70,14196.525628
2.36459,152,14197.62496
5.092126,132,14198.596991
1.344757,69,14199.086529
1.822883,43,14199.397669
0.78128,31,14199.61584
1.681669,95,14200.486755
3.350309,102,14201.222909
4.301336,110,14202.013726
3.639876,82,14202.602812
1.127388,42,14202.913995
4.390834,88,14203.547928
2.797269,106,14204.314695
4.492056,214,14205.871947
2.709316,55,14206.281688
3.646857,75,14206.816137
1.829682,81,14207.399148
3.726952,63,14208.032695
2.19619,88,14208.668528
4.682823,125,14209.560357
1.877017,77,14210.107075
1.69712,76,14210.663687
3.304465,57,14211.067284
4.258495,86,14211.690487
4.711949,82,14212.286199
3.951567,102,14213.02013
4.066101,92,14213.691267
2.691483,112,14214.496679
3.410077,115,14215.491615
3.136185,86,14216.108708
3.828972,74,14216.651004
2.856697,109,14217.444128
3.457102,63,14217.89458
2.643416,122,14218.777507
3.331161,74,14219.316321
3.57659,70,14219.822278
2.354024,42,14220.130704
3.147752,53,14220.52194
3.331902,88,14221.155364
3.266261,61,14221.601264
1.460613,62,14222.049545
1.29118,76,14222.604883
1.601328,88,14223.429333
1.592315,66,14223.903534
1.75442,68,14224.402017
1.397682,58,14224.817179
1.568435,46,14225.152101
3.164632,67,14225.638729
3.954869,91,14226.297256
