EpThisIter,EpRewMean,meankl,EpisodesSoFar,TimeElapsed,EpLenMean,TimestepsSoFar,surrgain,entloss,entropy,ev_tdlam_before,optimgain
7,2.8229465305959875,0.004971474,15784,25967.095816612244,38.0,573227,0.24416468,0.0,37.08166,0.8325478136539459,0.24416468
6,2.789299155123943,0.004900394,15790,25977.635427713394,38.625,573502,0.24724042,0.0,37.081432,0.8817381486296654,0.24724042
7,2.8728406415617416,0.005607851,15797,25988.23418021202,39.075,573779,0.24643424,0.0,37.078842,0.946433000266552,0.24643424
5,2.928523549062882,0.005244857,15802,25998.808215618134,39.2,574006,0.24354628,0.0,37.07771,0.9474785961210728,0.24354628
6,3.05925199826964,0.005576643,15808,26009.41926550865,41.75,574292,0.23183809,0.0,37.076664,0.966996181756258,0.23183809
6,3.040954671323347,0.0049874266,15814,26019.984025478363,43.175,574576,0.21876219,0.0,37.0769,0.8858743086457253,0.21876219
7,2.9736850320150565,0.0061511584,15821,26030.65598130226,43.65,574844,0.29895228,0.0,37.071163,0.9308816641569138,0.29895228
7,2.8935052541150945,0.0060994723,15828,26041.212760925293,40.825,575062,0.31110615,0.0,37.06914,0.8773581758141518,0.31110615
7,2.993531445090164,0.0055860453,15835,26051.80087375641,41.175,575341,0.3119132,0.0,37.069332,0.9276503846049309,0.3119132
6,3.0135517041838114,0.004620702,15841,26062.40638566017,41.4,575624,0.203596,0.0,37.069508,0.5932057201862335,0.203596
5,2.997127336819033,0.005283805,15846,26072.818377256393,41.775,575876,0.2312611,0.0,37.067978,0.9378103502094746,0.2312611
7,2.914196676325452,0.0059239655,15853,26083.294723510742,40.025,576126,0.22294775,0.0,37.067867,0.8977118730545044,0.22294775
7,2.8695533353763887,0.004849065,15860,26093.756774902344,39.375,576385,0.29393184,0.0,37.063736,0.8956214115023613,0.29393184
8,3.002739816725412,0.0046272734,15868,26104.179867744446,39.8,576654,0.22379902,0.0,37.06104,0.9611594341695309,0.22379902
8,2.7637464440323742,0.004410633,15876,26114.67104959488,37.575,576913,0.20051639,0.0,37.05969,0.8153964877128601,0.20051639
7,2.7746658363475167,0.0053039044,15883,26125.19502568245,36.375,577172,0.23602131,0.0,37.05779,0.9519182108342648,0.23602131
8,2.684016149785515,0.0054960432,15891,26135.63925266266,34.45,577435,0.25155744,0.0,37.05672,0.9367307052016258,0.25155744
7,2.5934246474592983,0.006183056,15898,26146.195843219757,34.075,577687,0.18989015,0.0,37.058056,0.9454135708510876,0.18989015
7,2.4820113977519576,0.0053955405,15905,26156.61866736412,35.225,577957,0.2175118,0.0,37.05444,0.9496752992272377,0.2175118
6,2.42966105514582,0.0049162596,15911,26167.068885326385,37.3,578238,0.26772806,0.0,37.05144,0.8793101608753204,0.26772806
6,2.466482413124496,0.0048037414,15917,26177.58138012886,39.025,578514,0.22832614,0.0,37.04829,0.918988823890686,0.22832614
6,2.585595605107938,0.0053250594,15923,26188.122289180756,39.975,578771,0.2237182,0.0,37.04749,0.8497081100940704,0.2237182
7,2.655983978428165,0.005761681,15930,26198.597110271454,41.525,579060,0.28373262,0.0,37.048145,0.9450300522148609,0.28373262
7,2.8183993232037152,0.005358424,15937,26209.161108016968,40.775,579296,0.22938786,0.0,37.04872,0.9242176115512848,0.22938786
7,2.9620698989226675,0.005975158,15944,26219.670806884766,40.95,579557,0.28961217,0.0,37.04716,0.8779895156621933,0.28961217
7,3.0977187779693356,0.0056676385,15951,26230.171887874603,39.375,579813,0.25874594,0.0,37.04536,0.8811750337481499,0.25874594
7,3.019818981355914,0.0045077726,15958,26240.712165117264,37.65,580084,0.17263174,0.0,37.04365,0.9084469750523567,0.17263174
6,2.8698577530523024,0.0044079153,15964,26251.195635795593,37.475,580322,0.25394434,0.0,37.040966,0.9027973338961601,0.25394434
8,2.774133069040932,0.005517656,15972,26261.85084962845,37.425,580607,0.23875844,0.0,37.03821,0.9515354745090008,0.23875844
6,2.837835759272722,0.004861515,15978,26272.355483055115,36.975,580820,0.24161026,0.0,37.034966,0.9326891899108887,0.24161026
6,2.7459439195263777,0.004895324,15984,26282.899626255035,38.025,581078,0.22371912,0.0,37.03304,0.9398275762796402,0.22371912
7,2.8031306097875257,0.0048475033,15991,26293.46647977829,38.1,581337,0.22342534,0.0,37.030888,0.909777894616127,0.22342534
6,2.8019214682837665,0.005009806,15997,26304.040058851242,38.175,581590,0.2298244,0.0,37.032665,0.9596356861293316,0.2298244
6,2.8658504380619676,0.0053158896,16003,26314.525253534317,38.775,581829,0.26852745,0.0,37.033764,0.8941684812307358,0.26852745
6,2.8313256778078872,0.0049830438,16009,26325.084927797318,39.45,582069,0.22940472,0.0,37.0293,0.9162825495004654,0.22940472
8,2.7792695658653277,0.0057666283,16017,26335.93798494339,38.525,582332,0.22832158,0.0,37.02766,0.932772733271122,0.22832158
5,2.835861907630639,0.0049705673,16022,26346.4817609787,39.05,582543,0.23778965,0.0,37.02747,0.8880028054118156,0.23778965
8,2.7793617343152293,0.0046265335,16030,26357.033895254135,38.0,582821,0.20975433,0.0,37.02534,0.91295525431633,0.20975433
8,2.7880437249359495,0.0055692997,16038,26367.61372733116,37.3,583128,0.2495001,0.0,37.026134,0.9337469711899757,0.2495001
7,2.607899470307141,0.0041465866,16045,26378.108858823776,37.15,583388,0.19708303,0.0,37.02592,0.9531145021319389,0.19708303
8,2.54806966327945,0.0057245293,16053,26388.745532035828,36.45,583673,0.24520469,0.0,37.020004,0.9345207214355469,0.24520469
8,2.6440678205787167,0.004619762,16061,26399.283691883087,36.35,583946,0.21085668,0.0,37.02161,0.9167614504694939,0.21085668
8,2.5712021707552384,0.0053222766,16069,26409.85060787201,35.45,584199,0.2735763,0.0,37.023075,0.9550611786544323,0.2735763
6,2.675128234025659,0.0037587374,16075,26420.416864156723,36.075,584460,0.24584576,0.0,37.027386,0.9476588517427444,0.24584576
7,2.676473385666095,0.0046113525,16082,26430.94774246216,35.3,584705,0.24517733,0.0,37.023724,0.8950867429375648,0.24517733
9,2.8099498919698767,0.004701921,16091,26441.550478219986,33.65,584971,0.1702707,0.0,37.026318,0.765125647187233,0.1702707
6,2.895515541807743,0.004290148,16097,26452.024059057236,36.35,585225,0.20539507,0.0,37.023197,0.9585156515240669,0.20539507
5,2.8760062485261626,0.0050762976,16102,26462.430841207504,37.725,585477,0.26207837,0.0,37.02357,0.9406392388045788,0.26207837
7,2.8554547561226045,0.0048406185,16109,26472.882494449615,38.95,585757,0.32702583,0.0,37.024944,0.9250190779566765,0.32702583
4,2.9363821544822803,0.0043491023,16113,26483.360897541046,40.325,585979,0.2465809,0.0,37.022324,0.863571897149086,0.2465809
6,2.8856463327242534,0.004425359,16119,26493.80380821228,40.975,586230,0.22070579,0.0,37.01827,0.9224700927734375,0.22070579
5,2.7365718220891764,0.0046906676,16124,26504.388210058212,42.15,586475,0.22063956,0.0,37.013927,0.8882368057966232,0.22063956
6,2.778373969538822,0.0047688335,16130,26514.843070030212,44.35,586715,0.2434493,0.0,37.0121,0.943465493619442,0.2434493
7,2.798055025052732,0.005432726,16137,26525.336883068085,43.375,586960,0.272086,0.0,37.009876,0.9619462117552757,0.272086
7,2.670208248835731,0.004607479,16144,26535.873941898346,41.475,587215,0.22747622,0.0,37.00984,0.9510948993265629,0.22747622
6,2.8662803011404714,0.0056423997,16150,26546.41118812561,41.55,587470,0.27610818,0.0,37.011402,0.9183910265564919,0.27610818
7,2.7944557211884504,0.0058104256,16157,26556.892713069916,39.4,587716,0.26321405,0.0,37.010204,0.9267386570572853,0.26321405
5,2.937026774938407,0.0058726026,16162,26567.426386117935,39.25,587963,0.22432168,0.0,37.009632,0.8888488933444023,0.22432168
8,2.9946055033318304,0.0045979344,16170,26578.053960561752,37.55,588217,0.19579363,0.0,37.006054,0.9342812746763229,0.19579363
6,2.957692204601698,0.0051838704,16176,26588.80345273018,38.275,588464,0.37121743,0.0,37.00691,0.9610909707844257,0.37121743
7,3.0328477157042544,0.005544405,16183,26599.284296512604,38.925,588740,0.23146656,0.0,37.007687,0.9307927191257477,0.23146656
5,3.1731979390804965,0.0049558505,16188,26609.798381328583,39.575,588972,0.23069482,0.0,37.005413,0.9532122723758221,0.23069482
8,3.1276683103245646,0.005014103,16196,26620.380234241486,39.825,589275,0.25141618,0.0,37.003666,0.9114460349082947,0.25141618
7,3.0645673889802767,0.0057148933,16203,26630.870263576508,38.2,589528,0.20016201,0.0,37.00146,0.9032704159617424,0.20016201
7,3.177611823320111,0.0051265433,16210,26641.40088415146,39.9,589813,0.28704596,0.0,37.002808,0.8964832946658134,0.28704596
6,3.2399345426968154,0.0046526743,16216,26651.851497650146,39.8,590056,0.21238892,0.0,37.001225,0.8791339322924614,0.21238892
7,3.3478426676788873,0.005051794,16223,26662.35828590393,40.35,590354,0.26266354,0.0,36.999256,0.9369392618536949,0.26266354
7,3.2346736738298403,0.0053202305,16230,26672.89900946617,38.775,590621,0.24807969,0.0,36.99634,0.8708488345146179,0.24807969
5,3.237142321174835,0.0044966172,16235,26683.393736600876,40.9,590888,0.25276202,0.0,36.99402,0.8255351036787033,0.25276202
7,3.175808969753324,0.004876867,16242,26693.90173792839,41.55,591144,0.23867378,0.0,36.99268,0.9384066388010979,0.23867378
5,3.1178892389383224,0.0044361963,16247,26704.401253700256,43.3,591403,0.17435904,0.0,36.991932,0.7550264596939087,0.17435904
7,3.03976249306188,0.0056764204,16254,26714.883246183395,42.5,591682,0.25803417,0.0,36.99043,0.9181539118289948,0.25803417
7,3.0000107207356326,0.005206655,16261,26725.44446849823,41.8,591925,0.2837907,0.0,36.988525,0.9090654626488686,0.2837907
7,2.9228256613770114,0.0065962817,16268,26735.971329927444,41.475,592203,0.21126801,0.0,36.992016,0.9505128748714924,0.21126801
9,2.7256052035609115,0.00482172,16277,26746.556755781174,38.35,592493,0.22143915,0.0,36.991703,0.9698693957179785,0.22143915
7,2.8108493021340384,0.004870095,16284,26757.036623716354,37.675,592759,0.22153625,0.0,36.986492,0.9389348663389683,0.22153625
9,2.7097925631432482,0.004658872,16293,26767.588198423386,34.85,593017,0.16311994,0.0,36.987495,0.8535235226154327,0.16311994
8,2.6072071840539266,0.0046004634,16301,26778.076105833054,34.925,593322,0.21842849,0.0,36.983936,0.9243747293949127,0.21842849
6,2.5559201524540796,0.0054603973,16307,26788.60631251335,34.625,593560,0.22907296,0.0,36.982613,0.9570333994925022,0.22907296
6,2.6947020826371206,0.01496571,16313,26799.01339697838,37.75,593856,0.39574778,0.0,36.981327,0.9239266663789749,0.39574778
8,2.5518715938909353,0.0053413864,16321,26809.41961669922,36.025,594102,0.22138333,0.0,36.985035,0.8208726942539215,0.22138333
7,2.5382951436168204,0.0058502853,16328,26819.85991168022,36.85,594345,0.240109,0.0,36.98047,0.9108893349766731,0.240109
7,2.5946406694077098,0.0054155346,16335,26830.29855465889,36.875,594592,0.2371828,0.0,36.97987,0.8936590254306793,0.2371828
8,2.5880093809478693,0.0047958605,16343,26840.759943962097,36.425,594852,0.23679936,0.0,36.977123,0.9605733565986156,0.23679936
7,2.545629391328929,0.0053127343,16350,26851.24012684822,34.0,595115,0.22559597,0.0,36.97643,0.9394463151693344,0.22559597
7,2.6029082289823324,0.004990453,16357,26861.76052427292,34.575,595398,0.26093185,0.0,36.9801,0.8529276102781296,0.26093185
8,2.691042806801247,0.0048150118,16365,26872.220690727234,35.075,595673,0.20164078,0.0,36.97932,0.9086941927671432,0.20164078
7,2.7312424212135404,0.00472962,16372,26882.8026406765,36.375,595935,0.2535922,0.0,36.97865,0.8194170445203781,0.2535922
7,2.7655305183443906,0.005372506,16379,26893.242795228958,36.525,596184,0.21276075,0.0,36.981205,0.8420624434947968,0.21276075
6,2.775299520606687,0.003974117,16385,26903.735026836395,37.175,596411,0.19415984,0.0,36.978634,0.8923786133527756,0.19415984
7,2.9968041762885362,0.0054148985,16392,26914.220234155655,36.425,596660,0.23042081,0.0,36.980473,0.8336080759763718,0.23042081
9,2.951685218957615,0.005319277,16401,26924.69349336624,34.4,596922,0.22669666,0.0,36.977367,0.899522103369236,0.22669666
7,3.0190461733097655,0.005850384,16408,26935.147045612335,34.775,597183,0.306193,0.0,36.97819,0.8966842293739319,0.306193
6,2.9905387193582245,0.005155499,16414,26945.582832098007,34.8,597419,0.27260095,0.0,36.97822,0.9336490631103516,0.27260095
6,3.124567653468169,0.0049091596,16420,26956.03987264633,36.925,597683,0.25690484,0.0,36.97887,0.8963675945997238,0.25690484
6,3.1334550516770454,0.0055545317,16426,26966.58998656273,36.325,597904,0.25190005,0.0,36.974003,0.9340329468250275,0.25190005
7,2.981054086359839,0.0062174313,16433,26977.057115077972,36.525,598146,0.2559718,0.0,36.974247,0.940151434391737,0.2559718
6,2.9768764145503646,0.0044841855,16439,26987.562482595444,38.6,598391,0.20691384,0.0,36.97803,0.953862801194191,0.20691384
5,2.936665918694041,0.005814182,16444,26998.04426217079,39.875,598643,0.27263188,0.0,36.9745,0.9077236354351044,0.27263188
7,2.8140840736934587,0.005085073,16451,27008.51385807991,40.8,598915,0.22233304,0.0,36.97163,0.9234156459569931,0.22233304
6,2.860167316289646,0.00495264,16457,27018.952612400055,40.825,599174,0.24674267,0.0,36.972736,0.9178411737084389,0.24674267
6,2.79675761814467,0.00405163,16463,27029.437136650085,40.85,599424,0.2111482,0.0,36.97405,0.9364874511957169,0.2111482
7,2.8261280216606997,0.005891241,16470,27039.901292085648,41.275,599707,0.25780118,0.0,36.970707,0.8856641873717308,0.25780118
6,2.8201309375299526,0.004585914,16476,27050.39290857315,41.4,599930,0.2064906,0.0,36.97005,0.9015434384346008,0.2064906
8,2.8281608762227384,0.0048035565,16484,27060.90369939804,38.55,600185,0.24055673,0.0,36.96681,0.9212199002504349,0.24055673
6,2.848225616292587,0.005333963,16490,27071.378527879715,38.35,600425,0.23190485,0.0,36.968433,0.9383591897785664,0.23190485
7,2.840083493655745,0.004728564,16497,27081.858857870102,37.4,600670,0.23133212,0.0,36.96594,0.8945304155349731,0.23133212
6,2.754743680189626,0.0046883486,16503,27092.378298282623,37.575,600927,0.22717984,0.0,36.963253,0.9713753256946802,0.22717984
7,2.681802337288301,0.004338688,16510,27102.879600048065,36.3,601159,0.21474415,0.0,36.962048,0.9084394052624702,0.21474415
6,2.7939190459668777,0.0053500272,16516,27113.34952187538,36.825,601403,0.2819243,0.0,36.95728,0.9442028887569904,0.2819243
9,2.8341814969542276,0.004534635,16525,27123.872358083725,36.35,601685,0.2108331,0.0,36.95801,0.930642731487751,0.2108331
6,2.8823688459972145,0.0042851646,16531,27134.31386065483,36.95,601938,0.24442562,0.0,36.96008,0.909766249358654,0.24442562
6,2.9437874513182614,0.004743156,16537,27144.85642337799,38.075,602193,0.22027346,0.0,36.955395,0.934872217476368,0.22027346
6,3.0532126795768675,0.0054938705,16543,27155.3216278553,38.75,602477,0.23592862,0.0,36.95714,0.8743605464696884,0.23592862
8,3.111740336100552,0.0050619086,16551,27165.79589867592,38.75,602757,0.19077383,0.0,36.955006,0.8884192630648613,0.19077383
6,3.105717390345134,0.0055533336,16557,27176.317415952682,39.375,603020,0.22173601,0.0,36.951534,0.8559309095144272,0.22173601
6,3.1476254289885572,0.004495754,16563,27186.91194987297,41.425,603276,0.24597791,0.0,36.951374,0.9412758685648441,0.24597791
7,2.9931258079382466,0.004747223,16570,27197.43365097046,40.875,603526,0.19706953,0.0,36.95081,0.752618819475174,0.19706953
6,3.00240216485601,0.0046894234,16576,27207.928264141083,40.575,603768,0.23457342,0.0,36.948727,0.8967917189002037,0.23457342
6,2.9360671167724375,0.0043153823,16582,27218.338631391525,40.1,604037,0.21601352,0.0,36.94337,0.9568397738039494,0.21601352
7,2.9067697879846492,0.0059072925,16589,27228.82119870186,39.625,604284,0.25883028,0.0,36.941174,0.9337658286094666,0.25883028
7,2.9430410238414906,0.0056338725,16596,27239.281323194504,38.45,604508,0.25362265,0.0,36.938465,0.9346339330077171,0.25362265
7,2.9360708202951957,0.0050741327,16603,27249.706494808197,37.55,604778,0.23147345,0.0,36.934826,0.959348775446415,0.23147345
6,3.106982424004044,0.004761113,16609,27260.158441781998,38.55,605032,0.22305085,0.0,36.932125,0.8885049298405647,0.22305085
6,3.1743719090792886,0.005505743,16615,27270.678956270218,39.225,605296,0.23269346,0.0,36.931805,0.9646285176277161,0.23269346
5,3.1949372092643173,0.0052197226,16620,27281.10915184021,39.5,605534,0.25353128,0.0,36.927532,0.9630822651088238,0.25353128
9,3.1362099386564184,0.0045622513,16629,27291.566118001938,38.025,605805,0.24158043,0.0,36.92619,0.9221100434660912,0.24158043
7,3.0583471680139107,0.0052295392,16636,27302.045055150986,39.075,606071,0.26266453,0.0,36.92711,0.9350976794958115,0.26266453
8,2.954013102082679,0.00401864,16644,27312.498740196228,37.0,606307,0.17688839,0.0,36.921886,0.9114485681056976,0.17688839
7,2.9551485910325406,0.0040587503,16651,27323.067263364792,36.0,606572,0.22268936,0.0,36.92326,0.944432657212019,0.22268936
7,2.8450151814380957,0.006047012,16658,27333.532571077347,34.8,606835,0.29879144,0.0,36.922848,0.9077540040016174,0.29879144
7,2.931313254661462,0.00469315,16665,27344.05661034584,36.25,607109,0.25276712,0.0,36.919186,0.9701183252036572,0.25276712
6,2.945718029872443,0.0057450063,16671,27354.54988217354,36.3,607331,0.29594716,0.0,36.91679,0.893003486096859,0.29594716
7,2.917988943073586,0.004966453,16678,27365.0013589859,36.3,607588,0.22065173,0.0,36.91618,0.955109253525734,0.22065173
7,2.9221950541338817,0.0062819594,16685,27375.480924367905,36.425,607806,0.23085213,0.0,36.91572,0.9256949573755264,0.23085213
7,2.782590792482807,0.004340087,16692,27386.0097219944,36.2,608054,0.1840522,0.0,36.918255,0.9498283192515373,0.1840522
8,2.6811529473004057,0.004389089,16700,27396.53237748146,35.275,608319,0.2098751,0.0,36.919384,0.9203463643789291,0.2098751
6,2.6558889859348027,0.004964477,16706,27406.998953342438,34.725,608548,0.24505165,0.0,36.91695,0.9071280285716057,0.24505165
6,2.661924130985502,0.005028423,16712,27417.504577875137,36.0,608806,0.20807892,0.0,36.912556,0.8040810972452164,0.20807892
6,2.8275335446505094,0.005020445,16718,27427.957387447357,36.55,609050,0.26384956,0.0,36.913586,0.9084939509630203,0.26384956
6,2.849463680714994,0.0062438706,16724,27438.49214196205,37.825,609300,0.33721635,0.0,36.911373,0.9066539704799652,0.33721635
7,2.9609557501839276,0.0049251504,16731,27448.995569705963,38.95,609565,0.22917667,0.0,36.912846,0.9184066504240036,0.22917667
6,3.078041886778795,0.00521198,16737,27459.490967273712,39.3,609797,0.23161891,0.0,36.91393,0.9071703255176544,0.23161891
7,3.0609027488175564,0.0056275963,16744,27470.08171892166,39.725,610055,0.25670353,0.0,36.90974,0.9371159672737122,0.25670353
7,3.1521137783448574,0.0050267316,16751,27480.668122291565,38.325,610313,0.20366952,0.0,36.905514,0.9530453756451607,0.20366952
6,3.0764953554848127,0.005089875,16757,27491.16101717949,38.95,610563,0.21130748,0.0,36.909664,0.936906136572361,0.21130748
8,3.029602711701384,0.0042887316,16765,27502.28428030014,38.125,610864,0.17998181,0.0,36.91052,0.8673524260520935,0.17998181
5,3.084572109313026,0.0050715036,16770,27512.840242385864,40.75,611149,0.25271225,0.0,36.91218,0.909753642976284,0.25271225
6,3.080980811254708,0.0049190875,16776,27523.353707790375,40.3,611387,0.20556308,0.0,36.91077,0.9454336203634739,0.20556308
7,3.0704884621651054,0.0056011695,16783,27533.882068157196,40.575,611660,0.20972213,0.0,36.911022,0.8922940641641617,0.20972213
6,3.0192912111760863,0.0052001975,16789,27544.37115931511,41.7,611891,0.25867143,0.0,36.90515,0.9451500996947289,0.25867143
5,2.9698944940232246,0.00430692,16794,27554.86425304413,41.575,612125,0.26076803,0.0,36.90382,0.9115663468837738,0.26076803
7,2.934418444303346,0.0055168457,16801,27565.419627666473,41.55,612404,0.2541523,0.0,36.901485,0.955632921308279,0.2541523
9,2.703115955898858,0.0059037115,16810,27575.935723543167,37.45,612647,0.2528601,0.0,36.90381,0.9052637815475464,0.2528601
6,2.6434850819287563,0.005232292,16816,27586.505083799362,37.475,612886,0.26521313,0.0,36.90254,0.7501558661460876,0.26521313
6,2.650299236042621,0.0056953314,16822,27597.022515773773,37.3,613115,0.2591132,0.0,36.904987,0.9556622356176376,0.2591132
7,2.575682952415028,0.0055537974,16829,27607.522143125534,37.025,613372,0.21290664,0.0,36.903393,0.8046084493398666,0.21290664
5,2.5356434575535145,0.0050363922,16834,27618.0733730793,37.4,613621,0.25140467,0.0,36.902782,0.9452311284840107,0.25140467
9,2.5223362385628616,0.0042208433,16843,27628.615121126175,34.35,613842,0.22294317,0.0,36.900143,0.8401191383600235,0.22294317
6,2.5294565532368387,0.0053389138,16849,27639.471599817276,37.5,614128,0.24275906,0.0,36.89799,0.9681878499686718,0.24275906
7,2.548595905526011,0.004312015,16856,27649.970298290253,37.65,614392,0.22743092,0.0,36.901905,0.9249035716056824,0.22743092
6,2.6589714677717806,0.00553367,16862,27660.492045879364,38.45,614653,0.22401817,0.0,36.896103,0.9377481862902641,0.22401817
7,2.7728826652607887,0.0055740457,16869,27671.002403736115,38.675,614919,0.26115155,0.0,36.898327,0.9271225482225418,0.26115155
6,2.794192251591782,0.004919571,16875,27681.483726501465,38.375,615176,0.22320418,0.0,36.895264,0.9652432948350906,0.22320418
8,2.8863443169287217,0.004269567,16883,27692.077921390533,40.4,615458,0.1961012,0.0,36.889767,0.9359566122293472,0.1961012
6,2.9078177853247986,0.0044551794,16889,27702.633127212524,39.0,615688,0.2492474,0.0,36.893475,0.9414131380617619,0.2492474
8,2.9228512008200056,0.0048876093,16897,27713.166991472244,38.075,615972,0.22802879,0.0,36.895184,0.9372706785798073,0.22802879
7,2.9322398250999218,0.0068997797,16904,27723.70020031929,37.1,616219,0.31622475,0.0,36.890865,0.9408466853201389,0.31622475
6,2.92185738663681,0.005164452,16910,27734.204906225204,37.775,616456,0.19686377,0.0,36.886158,0.9361841157078743,0.19686377
6,3.011890683776101,0.005634577,16916,27744.791869163513,37.4,616712,0.24294397,0.0,36.884106,0.9322988241910934,0.24294397
6,3.0849167543045817,0.004571232,16922,27755.38074183464,38.175,616949,0.21707515,0.0,36.879597,0.8632692843675613,0.21707515
8,3.0991602630551434,0.0050665275,16930,27765.934391260147,36.725,617207,0.23324674,0.0,36.87859,0.8958506137132645,0.23324674
9,2.9177591477794564,0.0050351587,16939,27776.446625471115,35.6,617468,0.21499144,0.0,36.882763,0.8475190997123718,0.21499144
7,2.8805272350573263,0.0045524817,16946,27786.995008468628,35.45,617712,0.21927735,0.0,36.88489,0.9182052239775658,0.21927735
6,2.7807795202962367,0.005465678,16952,27797.43978047371,34.875,617939,0.2144619,0.0,36.887955,0.944343876093626,0.2144619
8,2.702606608682315,0.0053548203,16960,27807.935351610184,33.075,618202,0.25412583,0.0,36.883045,0.9087292179465294,0.25412583
7,2.565632065645646,0.005634362,16967,27818.431954860687,35.025,618540,0.23302546,0.0,36.87752,0.8894625380635262,0.23302546
7,2.7910204801539047,0.0048484867,16974,27828.899555921555,38.875,618826,0.23432791,0.0,36.879288,0.8979960307478905,0.23432791
7,2.8230203230812227,0.004863791,16981,27839.40795135498,38.8,619087,0.23835644,0.0,36.878544,0.8889695331454277,0.23835644
6,2.845378755124301,0.0042654094,16987,27849.848846912384,39.15,619318,0.2585961,0.0,36.875973,0.8658304214477539,0.2585961
7,2.913471038697303,0.0044698985,16994,27860.31712412834,38.95,619594,0.23391114,0.0,36.878338,0.9604654386639595,0.23391114
7,2.8322041362040893,0.0052168285,17001,27870.888672828674,38.575,619845,0.42369294,0.0,36.878002,0.909626729786396,0.42369294
7,2.8775660745055243,0.005219148,17008,27881.364089250565,37.75,620093,0.272655,0.0,36.874317,0.9369616061449051,0.272655
7,2.842798965681631,0.0047844136,17015,27891.823306798935,37.225,620358,0.23882173,0.0,36.87172,0.882209800183773,0.23882173
7,2.8075427466467824,0.0059280316,17022,27902.27245736122,36.55,620607,0.27947626,0.0,36.87353,0.9438965544104576,0.27947626
6,2.897027806275522,0.004508836,17028,27912.699676513672,37.675,620874,0.20991415,0.0,36.87263,0.9143827185034752,0.20991415
7,2.959961762795534,0.0050719073,17035,27923.195942640305,38.35,621162,0.21891727,0.0,36.872425,0.8499414920806885,0.21891727
7,3.0589872774030975,0.004735592,17042,27933.699912786484,38.5,621403,0.21358223,0.0,36.875362,0.9048454239964485,0.21358223
8,3.0808039325323007,0.00569315,17050,27944.19869208336,36.975,621652,0.19736555,0.0,36.88452,0.9112280607223511,0.19736555
8,3.0864696484643055,0.0047992226,17058,27954.67911553383,36.575,621903,0.2952602,0.0,36.884083,0.9212495982646942,0.2952602
6,3.00007185013742,0.0053610536,17064,27965.11951160431,36.0,622163,0.2430833,0.0,36.88447,0.9165500402450562,0.2430833
7,2.9004673195926474,0.0056907153,17071,27975.585809469223,34.35,622396,0.26645488,0.0,36.883312,0.9146251529455185,0.26645488
8,2.8019015346398524,0.0040574716,17079,27986.11882042885,34.05,622653,0.22403723,0.0,36.882442,0.9147429913282394,0.22403723
8,2.7164246266605163,0.006425892,17087,27996.590266942978,33.375,622906,0.2356359,0.0,36.875042,0.9057046696543694,0.2356359
7,2.703154306137982,0.0048996964,17094,28007.067696094513,33.775,623127,0.21603826,0.0,36.87688,0.9207605421543121,0.21603826
8,2.7324739731363676,0.0051150927,17102,28017.563658952713,33.425,623404,0.1812128,0.0,36.874264,0.8808469101786613,0.1812128
6,2.7446304319202346,0.005286936,17108,28027.996539592743,33.325,623624,0.22981459,0.0,36.875446,0.9387371763586998,0.22981459
8,2.6832400737127715,0.0054487307,17116,28038.466981887817,32.225,623872,0.20638019,0.0,36.877674,0.8864557519555092,0.20638019
7,2.826909263385309,0.0055286996,17123,28049.03032898903,33.075,624119,0.23519313,0.0,36.87793,0.9218033254146576,0.23519313
6,2.9178909581647234,0.005404132,17129,28059.50372171402,34.925,624364,0.25213137,0.0,36.874027,0.9480459652841091,0.25213137
8,2.9704295375300434,0.005291458,17137,28070.070421934128,34.975,624627,0.26334003,0.0,36.87244,0.9015233367681503,0.26334003
6,2.9987997829787467,0.004744226,17143,28080.630595207214,35.525,624862,0.24387851,0.0,36.872208,0.9323084503412247,0.24387851
7,3.065510172380153,0.0055559482,17150,28091.13895869255,35.625,625122,0.28533968,0.0,36.871952,0.9278957694768906,0.28533968
6,3.2788618168249486,0.005327558,17156,28101.6718814373,37.425,625369,0.22786567,0.0,36.87355,0.9740894380956888,0.22786567
7,3.099694725662928,0.005658596,17163,28112.19411945343,37.425,625616,0.24294278,0.0,36.87676,0.9329043477773666,0.24294278
5,3.009648153197097,0.0058727255,17168,28122.681651592255,38.0,625851,0.24839713,0.0,36.87443,0.9457808397710323,0.24839713
6,3.115217514372336,0.00633246,17174,28133.172102689743,39.375,626091,0.23556972,0.0,36.86937,0.9378952793776989,0.23556972
6,3.1917468983225414,0.00499052,17180,28143.641449928284,40.6,626356,0.29319453,0.0,36.866215,0.95720474421978,0.29319453
7,3.204439421085799,0.0054780524,17187,28154.11305999756,40.425,626632,0.23211852,0.0,36.86255,0.9604578875005245,0.23211852
6,3.0104596249709896,0.005260676,17193,28164.648389339447,41.35,626898,0.211611,0.0,36.86281,0.9415759518742561,0.211611
7,2.994132224299597,0.005367966,17200,28175.143929958344,40.5,627129,0.21100539,0.0,36.862377,0.9483376927673817,0.21100539
6,3.0606502199988586,0.0051309587,17206,28185.730009794235,40.5,627380,0.22732109,0.0,36.85596,0.9529981054365635,0.22732109
7,3.087458974238175,0.0060019265,17213,28196.279022455215,40.125,627654,0.292329,0.0,36.853443,0.9235426932573318,0.292329
6,3.00397692735696,0.005219243,17219,28206.747458934784,39.125,627882,0.23956078,0.0,36.854008,0.9511667899787426,0.23956078
