# {"env_id": null, "t_start": 1553348844.0599759} 
r,l,t
3.84214,72,11098.312574
3.845575,58,11098.79181
2.924704,91,11099.968638
1.542204,106,11100.833942
5.585045,110,11101.744159
3.639425,113,11103.181931
6.692273,126,11104.212248
1.673118,94,11105.385944
3.027426,118,11106.354968
4.011708,60,11106.846298
1.999836,111,11108.13031
5.637344,69,11108.688425
6.002403,112,11110.006191
4.313651,80,11110.654346
5.974643,112,11111.578072
4.267324,75,11112.585778
3.850464,79,11113.233201
3.884798,86,11113.954928
4.37775,99,11115.134744
1.368662,69,11115.694096
1.691865,55,11116.140815
3.901508,70,11116.720364
1.746046,91,11117.896665
5.792909,159,11119.19855
1.625373,101,11120.500164
2.323858,107,11121.377643
2.829805,73,11121.976275
2.932482,86,11123.078433
4.146736,102,11123.909562
5.4575,83,11124.588199
4.105333,111,11125.875855
6.073728,133,11126.946746
3.688363,148,11128.648275
3.878351,113,11129.568016
5.669924,92,11130.763488
5.498559,90,11131.498171
3.702864,80,11132.155552
3.237797,105,11133.448846
4.251829,90,11134.200768
1.742905,90,11135.345249
1.903632,73,11135.948748
4.855285,128,11137.012962
2.473841,78,11138.082517
6.340012,104,11138.940921
5.550777,117,11140.340132
1.829918,86,11141.056123
5.581832,95,11141.844941
4.097269,124,11143.231486
4.835438,137,11144.357646
4.333831,117,11145.751909
3.656719,48,11146.150638
5.05387,119,11147.131356
2.651344,72,11148.101844
3.338978,141,11149.232572
6.500203,115,11150.61718
2.325048,112,11151.547312
3.953053,116,11153.053135
4.854217,135,11154.160426
5.713487,90,11154.904547
4.439194,64,11155.887104
1.645676,71,11156.483182
5.279603,91,11157.233585
6.0307,98,11158.45369
3.473951,106,11159.322498
1.823998,86,11160.025554
3.613797,113,11161.355875
3.372783,67,11161.90137
3.736789,172,11163.713556
4.16324,61,11164.215802
4.020906,97,11165.009624
4.516363,114,11166.398417
6.042483,94,11167.1741
4.318838,91,11168.325501
3.203733,122,11169.325433
5.135957,79,11169.971144
5.47284,105,11171.218652
4.463671,68,11171.779076
1.676309,78,11172.416433
5.08664,80,11173.51448
3.709221,69,11174.084177
3.94875,78,11174.721284
4.323331,78,11175.741109
4.037984,129,11176.799384
4.59948,83,11177.485398
4.519906,138,11179.02487
5.707563,117,11179.992483
4.158493,78,11181.026843
2.880579,125,11182.041546
4.385644,61,11182.540923
5.168812,83,11183.626801
3.16485,88,11184.354316
2.927276,100,11185.191169
1.74647,111,11186.480618
3.720845,66,11187.033617
1.900214,62,11187.551141
5.527936,143,11189.168677
5.360036,93,11189.934984
4.531613,86,11191.125671
3.84394,67,11191.684078
3.773089,66,11192.232294
5.983126,87,11193.361267
4.509165,89,11194.101167
2.482388,85,11194.791223
4.484328,84,11195.870165
1.719665,68,11196.431646
3.114753,95,11197.207636
3.731523,55,11197.660255
5.499426,154,11199.294996
6.12155,92,11200.051857
2.012842,82,11201.327031
6.263339,96,11202.114277
1.872305,63,11202.630356
6.118038,139,11204.14507
4.792605,114,11205.079786
2.206628,103,11206.491059
1.373122,150,11207.726912
1.754302,99,11208.988743
5.699366,77,11209.609518
2.110214,103,11210.460792
5.014355,115,11211.912326
2.589831,102,11212.763082
3.332346,107,11214.046362
3.905184,80,11214.705384
4.778945,99,11215.517351
1.126591,83,11216.623676
3.746334,84,11217.313546
4.607797,65,11217.850461
3.80512,108,11219.135447
6.914202,121,11220.11774
1.825875,117,11221.477522
6.030443,92,11222.239606
3.868942,84,11222.933926
2.348688,107,11224.193325
3.615436,78,11224.831374
3.73909,73,11225.425116
1.137303,78,11226.47956
1.796667,111,11227.383184
6.43351,162,11229.231251
2.881365,106,11230.103753
1.824417,78,11230.750286
2.475705,105,11232.047709
3.450328,60,11232.538247
6.100118,115,11233.470606
3.90742,76,11234.606043
2.960813,87,11235.320729
5.959602,89,11236.049688
5.624922,72,11237.005338
3.264889,126,11238.058362
5.605988,86,11239.128317
4.975472,68,11239.700117
2.236409,80,11240.359763
4.132267,76,11240.990002
5.701482,99,11242.171113
5.685074,103,11243.022132
2.581644,77,11243.996657
1.830634,94,11244.768641
2.431754,86,11245.472466
6.291515,90,11246.657762
4.759543,79,11247.310663
3.788397,113,11248.23887
3.61797,81,11249.319483
4.508152,95,11250.171557
1.32563,68,11250.790415
1.173723,77,11251.808227
3.993571,112,11252.736742
5.263504,86,11253.449728
3.714901,62,11254.34518
3.910079,132,11255.459515
5.654212,136,11256.968612
4.330975,62,11257.481982
5.424511,120,11258.522889
1.886712,84,11259.561151
1.70521,62,11260.070664
2.784222,126,11261.100269
1.713957,79,11262.15299
5.21649,68,11262.7303
5.432993,97,11263.530662
3.741821,111,11264.801362
3.439483,101,11265.628134
1.855527,95,11266.815473
4.895947,88,11267.550589
4.242313,80,11268.217529
3.735739,79,11269.260795
4.024802,77,11269.886312
3.832587,129,11270.936169
2.362031,94,11272.178471
2.229579,103,11273.023471
4.19697,158,11274.751037
5.248949,130,11275.82346
2.118231,87,11276.895447
6.028891,90,11277.636165
5.338084,181,11279.52014
4.410307,83,11280.193367
2.234973,120,11281.184322
5.135354,88,11282.386566
4.825027,129,11283.454062
1.408311,120,11285.020887
5.074168,65,11285.551539
5.144966,75,11286.190463
3.953818,104,11287.40713
3.875244,138,11288.537671
4.076534,118,11289.91993
5.5115,132,11291.00494
6.419468,90,11292.144222
4.310842,107,11293.012602
5.650425,87,11293.719783
3.742192,63,11294.760916
5.558444,118,11295.728736
5.195278,126,11297.171536
1.99027,79,11297.815578
2.715078,91,11298.557191
5.832206,80,11299.591981
3.920689,79,11300.23293
1.468845,162,11301.568985
1.752651,83,11302.719628
4.373888,65,11303.254922
3.720018,94,11304.02227
4.385918,123,11305.439238
4.792885,91,11306.183459
1.359528,78,11307.226186
2.100331,118,11308.191727
5.201212,114,11309.153493
5.765423,75,11310.1392
4.815782,66,11310.690744
1.900629,67,11311.243838
4.266354,94,11312.550043
6.269176,87,11313.266876
3.974972,113,11314.203602
4.026302,181,11316.076838
2.659806,170,11317.898522
2.133495,92,11318.65997
3.875346,163,11320.439569
2.435059,93,11321.199639
4.902073,111,11322.501576
3.953298,82,11323.182359
2.655188,118,11324.16622
3.948825,69,11325.299884
3.653156,113,11326.224952
1.730196,73,11326.817842
6.207364,103,11328.225832
5.407167,118,11329.195117
5.440972,71,11329.778083
6.053625,104,11331.043203
3.723675,79,11331.691326
1.652046,90,11332.812889
3.821883,117,11333.767413
2.48919,77,11334.399696
6.200484,110,11335.70808
3.810503,192,11337.292202
2.683112,117,11338.691435
3.704594,56,11339.154691
4.897115,102,11340.399959
1.355239,82,11341.080659
3.340225,87,11341.793914
4.428762,111,11343.117736
2.043534,119,11344.089179
1.720731,106,11345.376277
3.970824,84,11346.070579
3.736435,50,11346.480445
4.178702,101,11347.302579
4.18664,57,11348.254117
6.864239,108,11349.148205
1.559995,93,11349.902186
5.90122,79,11350.938164
3.519774,49,11351.334405
2.554233,114,11352.271947
6.52804,121,11353.789077
4.971966,86,11354.507679
4.411353,97,11355.736429
5.969865,103,11356.582388
4.419737,101,11357.403346
2.63846,78,11358.437032
4.907421,95,11359.21995
1.589269,112,11360.14569
4.018398,107,11361.393745
4.634636,109,11362.287594
4.634815,66,11363.321937
1.766325,80,11363.977026
4.979362,86,11364.68078
4.626731,93,11365.997576
3.982634,99,11366.804029
5.850628,135,11368.440579
4.360053,118,11369.407872
5.666792,98,11370.207654
3.62396,56,11371.137574
3.457545,102,11371.971914
1.480756,121,11372.964242
5.625543,116,11374.333396
5.327158,109,11375.21671
1.93761,116,11376.790064
4.162113,122,11377.795186
1.719257,72,11378.803879
4.45451,60,11379.309742
1.821087,69,11379.871679
1.804161,102,11380.71575
3.957405,70,11381.654919
4.679765,69,11382.233117
4.327313,105,11383.103296
6.314623,123,11384.48494
2.787227,88,11385.21323
1.653111,97,11386.445223
2.621751,140,11387.626254
2.001312,122,11389.039805
4.617042,94,11389.810797
2.035488,77,11390.443105
4.128824,83,11391.671118
2.249198,61,11392.165326
5.517004,121,11393.158777
3.796645,112,11394.491645
2.441055,76,11395.12557
3.107042,128,11396.566165
1.271753,79,11397.211375
2.795789,133,11398.304954
3.530225,111,11399.603776
5.759814,114,11400.553378
3.570915,176,11402.39686
3.251767,107,11403.276803
5.047808,77,11404.366109
3.830685,94,11405.140812
3.761344,100,11405.965303
4.594121,80,11407.142446
1.835691,57,11407.609455
3.824762,68,11408.169707
5.997227,107,11409.437578
1.551058,82,11410.115001
4.392833,60,11410.617823
4.323261,59,11411.096127
4.004101,55,11411.922539
4.426108,95,11412.695233
4.424575,75,11413.306892
3.962432,138,11414.837072
5.422324,89,11415.560657
3.461575,68,11416.113431
2.104939,100,11417.364093
1.967426,83,11418.031049
3.13955,72,11418.612916
5.20092,93,11419.792933
5.009384,108,11420.676355
3.81807,136,11422.346056
5.092521,129,11423.401154
3.037959,91,11424.771801
4.088884,65,11425.293994
6.412119,92,11426.046957
1.597941,100,11427.198596
3.948306,79,11427.840162
6.052957,116,11428.782201
2.804091,85,11429.888551
4.86116,99,11430.678854
6.594248,105,11431.942549
3.642039,99,11432.746586
4.248469,88,11433.46492
5.064948,117,11434.826488
3.943707,99,11435.625552
5.894111,130,11437.252416
4.321372,113,11438.175196
5.675999,74,11438.787469
5.098467,128,11440.370437
3.450476,69,11440.926764
4.32143,98,11442.260908
3.966562,94,11443.036142
3.298984,108,11443.923459
4.700415,70,11444.917904
3.979768,96,11445.700566
3.836305,75,11446.311887
5.109223,120,11447.749733
1.525314,147,11448.964479
2.104133,78,11449.991172
3.922776,53,11450.424466
5.574044,104,11451.277568
4.368502,91,11452.515549
4.032441,87,11453.221538
3.600782,107,11454.09549
3.625705,45,11454.460813
5.80787,109,11455.761395
4.236568,88,11456.48124
3.379534,46,11456.865139
3.459865,159,11458.527727
5.713505,112,11459.458936
3.126905,93,11460.616385
5.888152,144,11461.784997
1.996128,92,11462.98727
4.245386,97,11463.783675
2.135945,83,11464.463209
3.69865,67,11465.401839
4.880689,81,11466.063327
6.082395,151,11467.821219
4.606256,168,11469.267641
6.50865,105,11470.510919
4.050897,73,11471.103384
2.017428,85,11471.792775
5.70602,96,11473.006108
5.058548,81,11473.661943
6.541402,113,11474.586829
3.482873,70,11475.56724
4.148193,85,11476.263531
5.891903,82,11476.929237
5.513881,96,11478.123374
6.079778,126,11479.160182
5.256904,95,11480.329992
1.989363,126,11481.363097
1.604058,105,11482.762092
2.775815,63,11483.270791
5.654867,116,11484.244951
1.601139,116,11485.586231
5.572965,96,11486.377886
3.117034,80,11487.037214
3.06058,113,11488.351189
2.628502,89,11489.065296
6.096722,134,11490.594019
4.675429,102,11491.437304
3.523751,64,11491.966517
3.192646,100,11493.151622
6.4978,82,11493.815383
2.346333,126,11495.365472
2.663041,112,11496.283994
3.746388,67,11496.827607
3.866168,68,11497.771732
3.02403,101,11498.59047
2.243242,61,11499.086775
5.036846,115,11500.427157
2.260912,126,11501.450263
4.675061,111,11502.872763
2.402028,95,11503.668212
2.101737,55,11504.123297
3.791867,70,11504.703938
4.504136,98,11505.957812
5.901946,87,11506.743211
3.863389,63,11507.313022
4.436041,126,11508.713142
5.503102,174,11510.562994
4.411024,136,11511.683725
6.369284,129,11513.116008
4.224042,176,11514.556965
2.549661,70,11515.540897
2.105178,117,11516.495085
5.219853,93,11517.250752
4.989423,100,11518.64286
4.260734,84,11519.31861
1.441066,84,11520.001906
5.916359,143,11521.633656
3.907154,133,11522.716433
4.652565,96,11523.976245
4.080743,75,11524.651469
3.86984,90,11525.464228
2.38983,74,11526.421456
4.29913,97,11527.219396
3.650151,57,11527.684987
1.613186,88,11529.018824
2.046725,119,11529.991124
5.549973,83,11530.668526
3.760108,58,11531.577232
1.60917,81,11532.238355
3.912658,97,11533.032574
5.217575,84,11534.123657
5.1199,109,11535.000245
5.337629,82,11535.697747
5.328041,145,11537.277229
2.15709,74,11537.879767
3.346092,48,11538.709748
3.470215,82,11539.375176
2.382301,127,11540.410728
3.249157,147,11542.197037
2.416426,113,11543.126663
3.772323,66,11544.103757
4.081144,98,11544.903251
5.108259,100,11545.724807
2.655551,71,11546.918487
5.702994,79,11547.58875
4.189429,99,11548.405937
5.606075,95,11549.574162
3.345572,135,11550.667667
5.470086,115,11552.044189
2.141911,142,11553.20245
1.383133,69,11554.160939
5.833797,75,11554.764274
1.197898,134,11555.848655
1.223129,96,11557.155075
3.819863,71,11557.731497
3.651778,57,11558.192914
2.202882,112,11559.575523
3.760072,64,11560.103193
6.581769,108,11561.00393
6.200713,98,11562.186367
5.495386,81,11562.847368
4.3604,58,11563.327518
3.481734,159,11565.053515
3.55953,114,11565.987151
5.606481,67,11566.907174
7.178788,110,11567.823139
6.434141,83,11568.535391
6.090197,91,11569.649259
5.405716,108,11570.532916
4.28707,85,11571.219596
4.428461,79,11572.323052
2.343032,109,11573.288502
1.498224,65,11573.812792
4.656261,146,11575.371405
4.027337,87,11576.079628
6.328852,122,11577.484252
4.749781,95,11578.267686
4.4838,128,11579.750448
3.972954,70,11580.333554
4.128094,57,11580.801177
1.629123,66,11581.340585
2.201004,114,11582.657331
5.816891,173,11584.487506
4.346249,100,11585.321622
1.622236,67,11585.872398
5.541881,104,11587.114942
6.096276,83,11587.792776
3.946828,65,11588.330997
5.180645,136,11589.844414
5.393068,132,11590.942648
4.286007,153,11592.577403
1.772897,132,11593.660987
5.214625,97,11594.874398
5.046275,116,11595.821342
2.730058,74,11596.433237
5.512645,84,11597.55169
4.078719,89,11598.270172
5.765733,153,11599.965918
3.808343,69,11600.529943
4.18769,77,11601.159038
5.015571,128,11602.775116
3.377154,131,11603.836501
4.726972,103,11605.090995
4.036977,109,11605.982427
2.177813,105,11607.311382
4.39687,113,11608.22842
4.475096,74,11608.839153
3.925131,126,11610.403979
6.158823,158,11611.69461
2.417328,115,11613.173171
1.775169,100,11614.003818
4.494911,128,11615.571635
4.040208,67,11616.154203
4.22784,90,11616.88514
4.162337,116,11618.225272
3.962595,96,11619.016527
2.001438,168,11620.770311
3.713497,77,11621.400548
5.410656,106,11622.755148
3.876729,146,11623.951649
2.536643,101,11625.252903
2.762733,91,11625.991465
3.394669,149,11627.201846
2.938514,114,11628.65237
2.246591,80,11629.312615
3.818547,92,11630.456717
1.413906,60,11630.953791
5.049307,149,11632.171647
4.769224,75,11633.150975
6.093519,92,11633.906486
4.915688,73,11634.505497
2.452339,77,11635.562554
5.242349,134,11636.660265
1.934701,207,11638.77578
3.560964,113,11639.721557
4.096565,82,11640.776486
1.441147,60,11641.268295
3.453894,108,11642.16094
3.873388,64,11643.129282
3.440949,71,11643.713397
4.798776,133,11644.836948
4.597027,120,11646.229183
4.053073,71,11646.805732
5.425322,105,11648.026235
2.492808,138,11649.176182
2.852829,119,11650.667764
1.937963,67,11651.235868
4.284821,98,11652.04196
4.277353,96,11653.515633
6.338697,87,11654.231047
4.255056,72,11654.82348
5.385683,67,11656.006274
5.145939,106,11656.868235
5.162075,64,11657.405806
3.989095,75,11658.019326
1.974618,86,11659.404999
1.245752,127,11660.444072
4.820216,70,11661.744677
4.176179,137,11662.875832
5.970773,104,11664.409316
4.195822,77,11665.046295
5.178967,89,11665.788811
6.19865,84,11666.490237
5.38167,147,11668.365263
2.943449,77,11668.995054
4.418896,93,11670.429473
5.588054,70,11671.009821
6.691736,108,11671.905997
3.655166,111,11673.459064
4.014881,98,11674.245856
4.296018,88,11675.744018
5.063025,84,11676.437635
5.00289,97,11677.23825
1.858553,76,11678.580049
4.154687,110,11679.477507
4.056797,93,11680.235875
6.198869,106,11681.799153
1.84246,90,11682.537727
3.445025,87,11683.236197
5.39422,129,11685.010705
2.950841,100,11685.833637
4.794013,78,11687.212183
4.005978,79,11687.844857
2.054538,71,11688.426038
3.568875,64,11689.698509
2.134336,53,11690.176273
2.932686,91,11690.971945
5.815761,120,11692.553009
3.734143,109,11693.440265
4.572623,130,11694.505406
3.793942,73,11695.820637
2.080575,112,11696.745466
4.57127,130,11698.479391
4.121667,93,11699.26175
4.16673,87,11699.979444
3.617713,73,11701.253937
5.799389,152,11702.493633
2.749862,77,11703.864601
4.073467,72,11704.452462
2.623817,185,11706.665405
3.562893,114,11707.593025
4.943548,108,11708.473601
6.05713,81,11709.837174
4.993407,145,11711.017219
4.018113,70,11712.331176
6.328686,130,11713.396075
1.845045,55,11713.846061
1.718236,137,11715.656461
4.756565,112,11716.576032
4.141002,156,11718.552086
5.353821,89,11719.276688
1.941064,106,11720.850051
2.076324,110,11721.759404
5.679139,84,11722.457075
5.570259,64,11723.685
2.77354,146,11724.886013
6.455181,113,11726.516145
4.3976,159,11727.817949
2.132543,100,11729.376076
5.191356,93,11730.140961
4.424585,109,11731.727852
5.956478,105,11732.583363
5.471918,110,11733.509986
2.986157,120,11735.177553
3.66038,63,11735.690195
4.245842,112,11737.341293
4.323361,144,11738.559403
3.92855,86,11739.267221
1.940125,64,11740.473634
2.608382,122,11741.466977
5.384751,82,11742.14507
3.461091,109,11743.735231
4.570199,92,11744.495588
4.587206,78,11745.864275
5.919124,127,11746.892988
4.377378,88,11747.619697
1.555633,94,11749.109746
2.860122,103,11749.94285
5.136481,68,11750.500312
4.449566,116,11752.204119
5.421806,79,11752.852117
2.842185,161,11754.863481
2.348818,61,11755.36361
6.229513,80,11756.026175
2.167076,114,11757.673721
4.478196,67,11758.22643
4.939648,111,11759.875193
3.894798,65,11760.398867
5.131286,76,11761.017598
4.269962,56,11761.478378
4.89122,91,11763.180085
4.100561,60,11763.681146
3.64068,48,11764.077662
2.223409,62,11764.59283
6.441084,79,11765.943864
4.530743,107,11766.817356
1.598204,147,11768.778626
5.811721,113,11769.703307
4.195263,153,11771.69901
4.877467,83,11772.393511
4.463803,65,11772.923797
4.277375,105,11774.486306
1.753364,91,11775.237565
2.378615,155,11777.332011
3.755228,76,11777.952184
3.805851,106,11778.824752
4.202715,168,11780.900278
4.761809,62,11781.408563
4.736777,84,11782.84648
3.612569,173,11784.266002
4.050304,80,11785.671482
6.329292,86,11786.381459
4.121141,63,11786.886932
4.2796,72,11787.480911
4.587066,63,11788.704551
5.504396,75,11789.315161
6.025322,117,11790.266431
3.5569,50,11791.41514
3.507871,73,11792.071236
2.100993,108,11792.974619
4.973661,126,11794.700834
6.021347,95,11795.479471
2.836232,85,11796.173251
3.069198,101,11797.661344
2.914539,120,11798.634773
6.43439,135,11800.454702
1.929663,89,11801.173678
5.905627,97,11802.640001
1.964104,88,11803.365756
4.320111,116,11804.317903
3.260311,66,11805.506858
2.195628,158,11806.797978
4.578794,92,11808.261362
5.368051,105,11809.122025
4.309018,92,11809.88584
1.742655,112,11811.733852
4.802347,145,11812.917301
1.782392,77,11814.266449
4.361722,91,11815.007282
6.205158,108,11815.89106
1.372252,87,11817.274909
3.340373,83,11817.948739
3.011825,106,11819.519848
4.396275,121,11820.508667
3.79741,73,11821.097096
4.142978,89,11822.555934
6.22252,121,11823.534024
3.910473,80,11824.185456
2.421147,88,11825.657937
5.047715,79,11826.309028
4.124009,90,11827.042525
6.330059,209,11829.4328
5.960717,76,11830.721949
4.182896,113,11831.65227
4.067419,118,11832.623648
3.943141,61,11833.500436
5.016836,130,11834.564195
4.992287,77,11835.612376
5.157293,131,11836.685542
5.09809,127,11838.107143
1.700919,94,11838.886975
2.838145,84,11839.580015
3.443174,67,11840.120619
4.032469,114,11841.492347
4.398508,75,11842.105576
4.145287,103,11843.395939
4.659766,98,11844.194884
1.981718,89,11844.915053
2.024895,178,11846.992018
1.734339,91,11847.728044
1.881152,80,11848.810405
4.390312,84,11849.505421
2.139167,84,11850.205627
5.120884,110,11851.50456
3.741406,95,11852.279484
5.232218,69,11852.840431
3.891467,59,11853.896283
4.086999,95,11854.670056
2.09375,101,11855.48699
4.03022,117,11856.868033
3.346977,106,11857.732527
4.970982,130,11859.207829
4.275874,75,11859.834233
4.111149,96,11860.638229
4.691657,108,11861.860373
5.903011,85,11862.551595
1.674442,117,11863.875311
5.761147,87,11864.586856
2.216013,95,11865.368368
5.125601,106,11866.640423
1.830542,85,11867.334911
3.357904,53,11867.760987
4.29112,86,11868.861997
6.285863,103,11869.695904
5.098066,84,11870.383635
2.392445,58,11871.283554
1.820665,57,11871.746676
2.831991,86,11872.455794
5.973455,207,11874.545253
6.197629,88,11875.27032
5.36644,83,11876.428991
5.524817,96,11877.216551
2.102296,106,11878.092643
3.783307,71,11879.040657
6.316109,136,11880.160512
6.243919,93,11881.372643
5.316261,144,11882.563819
5.671599,100,11883.812509
5.600759,100,11884.631895
3.316362,49,11885.036982
4.812513,129,11886.651307
3.163827,177,11888.114565
5.292448,88,11889.242785
2.560359,83,11889.908072
5.277957,122,11891.337153
5.598537,86,11892.05659
3.945666,138,11893.184146
4.98186,139,11894.671866
5.66232,147,11896.346461
4.359188,145,11897.528214
4.287438,89,11898.25386
5.718965,88,11899.415434
6.451506,147,11900.634193
4.560038,80,11901.702084
3.828809,77,11902.349874
1.925724,73,11902.944832
2.642694,77,11903.929104
2.508565,84,11904.630196
2.848158,102,11905.458234
4.060639,95,11906.65931
4.266333,81,11907.330502
6.165772,110,11908.240261
5.296826,92,11909.404114
6.046782,138,11910.540349
3.826573,53,11910.967672
3.908913,65,11911.870434
2.130769,71,11912.446843
3.438388,108,11913.324167
2.379034,59,11914.311533
1.737768,99,11915.114123
2.673742,90,11915.848166
3.90705,132,11917.353547
4.173595,69,11917.924439
3.858269,102,11919.140791
2.691912,126,11920.181066
1.18266,69,11920.74586
3.839065,74,11921.756371
2.158702,92,11922.510461
2.468496,98,11923.327547
6.266274,112,11924.713918
3.87587,58,11925.188935
2.802653,75,11925.808426
3.245199,82,11926.941837
3.874481,137,11928.050789
1.657374,101,11929.304485
1.574348,111,11930.222557
1.843524,67,11930.778836
3.604859,86,11931.923712
2.313587,134,11933.068629
3.958393,81,11933.721341
4.04759,74,11934.903934
5.619997,92,11935.67011
4.089896,118,11937.103147
4.072427,145,11938.289481
4.409341,80,11938.943947
3.533133,66,11939.898645
2.31142,67,11940.448146
4.820882,76,11941.074507
4.693868,115,11942.505611
2.184326,90,11943.241956
4.103209,83,11943.921493
4.395937,91,11945.186051
3.890354,109,11946.081342
1.856125,89,11947.187371
4.602102,75,11947.80243
6.169341,104,11948.657274
6.394076,99,11949.874703
1.459352,125,11950.893236
5.669063,72,11951.476322
3.721302,77,11952.508848
5.0216,177,11953.965944
3.576527,111,11955.281384
3.814246,73,11955.897624
5.323015,78,11956.533455
4.980401,137,11958.205493
3.827282,101,11959.109704
2.469342,71,11960.073201
5.920012,99,11960.884474
2.139972,114,11961.815801
3.986758,92,11963.081935
4.34947,143,11964.251304
2.344008,131,11965.659322
4.900835,140,11966.806427
2.992992,80,11968.016792
3.634537,102,11968.845986
4.392642,86,11969.550593
5.908257,110,11970.876366
5.255318,72,11971.459274
2.908104,131,11973.023638
3.909067,62,11973.532698
2.228748,86,11974.230853
4.112454,106,11975.667321
7.633019,199,11977.302978
2.495547,84,11978.38327
4.274862,116,11979.338885
1.956837,58,11979.823871
1.83249,70,11980.751321
3.818338,47,11981.145205
2.213555,97,11981.947629
1.2414,79,11982.992435
1.670128,76,11983.616592
5.153799,112,11984.537533
3.778074,77,11985.656489
1.235176,85,11986.342085
4.267701,115,11987.277543
2.366262,123,11988.788448
5.035868,98,11989.588188
6.100729,82,11990.675151
4.103594,73,11991.269255
2.406454,113,11992.195577
2.64636,88,11993.464319
3.726125,117,11994.426974
3.90959,101,11995.60662
3.676763,117,11996.55767
2.138611,74,11997.212675
3.181912,91,11998.306098
3.720625,73,11998.894394
6.457382,91,11999.634782
6.502125,108,12000.946849
5.686192,141,12002.096756
3.530964,193,12004.098828
4.188116,99,12004.908396
4.503768,89,12006.107906
1.937746,141,12007.271106
2.547966,67,12008.21385
2.2179,101,12009.038982
2.605028,82,12009.71937
2.314446,94,12011.025757
1.888313,66,12011.566303
2.863611,119,12012.538141
4.00263,76,12013.554044
3.800055,109,12014.439709
5.971923,109,12015.31787
1.37207,108,12016.608649
3.947086,75,12017.214185
2.66056,63,12017.733522
6.033774,164,12019.473572
3.816763,78,12020.107637
4.833239,71,12021.090174
4.543727,90,12021.823373
3.794408,72,12022.42108
4.062107,97,12023.638952
1.711692,77,12024.260947
4.071087,91,12025.002184
4.001671,83,12026.249446
4.284102,86,12026.966937
3.261951,90,12027.708633
5.033068,81,12028.757433
5.466985,115,12029.781144
4.428572,103,12031.02143
2.49823,131,12032.097566
3.917533,141,12033.695314
3.190809,98,12034.501605
4.062656,62,12035.006582
4.202862,60,12035.494646
4.21055,144,12037.063841
1.977011,101,12037.886484
3.498157,72,12038.891448
6.377075,108,12039.781374
4.050537,113,12041.08008
4.448134,79,12041.725318
3.377864,114,12042.655654
5.236251,156,12044.361244
3.833037,75,12044.973047
3.912685,93,12046.177391
5.587473,176,12047.626577
2.474943,116,12048.96104
6.201081,75,12049.568003
5.720173,109,12050.449198
5.300249,64,12051.461504
4.044672,114,12052.396808
5.686322,82,12053.05884
1.947381,89,12054.1659
5.403936,90,12054.897789
3.683167,64,12055.419024
4.553575,97,12056.655266
3.479849,121,12057.635833
3.580061,136,12059.1905
2.985036,98,12059.995145
4.475831,86,12060.698816
4.826955,92,12061.907747
4.251792,55,12062.353485
3.265393,202,12064.424714
3.802575,85,12065.119977
2.506792,92,12066.277684
4.081721,105,12067.131711
4.266626,75,12067.746409
1.823525,110,12069.032061
2.583497,96,12069.817201
2.348459,95,12070.584091
2.277059,119,12071.939717
5.042549,91,12072.682047
3.741458,92,12073.861706
4.699229,90,12074.614629
5.583746,128,12075.683208
6.026055,118,12077.086402
4.464275,123,12078.097329
4.878294,118,12079.401992
1.986579,73,12079.997266
2.873902,98,12081.240563
3.175794,107,12082.126024
2.170867,76,12082.761489
2.021435,97,12083.929855
2.329918,117,12084.979938
5.979091,85,12085.746248
4.274667,155,12087.368008
5.121212,108,12088.250059
4.394635,100,12089.471011
4.338331,127,12090.512176
4.841566,85,12091.58513
6.520223,159,12092.887409
4.021248,60,12093.770403
2.473653,91,12094.509301
3.892145,94,12095.272413
4.454947,103,12096.556832
4.024834,72,12097.210255
1.588429,93,12098.029083
3.646166,100,12099.204576
1.345952,78,12099.912659
4.417939,80,12100.636445
4.390282,93,12101.808266
1.965872,94,12102.660144
1.913232,140,12104.255094
3.76601,93,12105.023948
3.82753,134,12106.144876
5.401598,100,12107.456497
4.43223,85,12108.149545
5.559361,82,12108.832853
4.010494,58,12109.734776
5.630731,98,12110.598454
2.460837,144,12112.111206
2.916019,91,12112.847858
4.010067,63,12113.355504
3.518317,49,12113.749836
5.327278,80,12115.01493
2.58799,78,12115.665125
2.708184,71,12116.253752
5.919669,98,12117.499553
1.872189,53,12117.935703
4.672269,72,12118.529592
6.438059,79,12119.623771
2.298117,71,12120.212911
3.006654,118,12121.183407
5.81708,110,12122.628031
5.131454,105,12123.47998
4.359879,128,12125.01574
5.251803,107,12125.870242
2.143579,111,12126.763093
4.27273,77,12127.814027
2.672732,94,12128.576421
5.318454,115,12129.918389
1.919609,140,12131.065115
3.567982,87,12131.771767
4.258801,67,12132.76703
2.106046,78,12133.417535
5.406658,96,12134.203471
5.754964,122,12135.581799
6.132984,97,12136.3699
4.173652,81,12137.417098
5.428182,71,12137.989985
4.284735,81,12138.639114
4.466329,131,12140.138851
6.524304,85,12140.831732
4.02031,64,12141.355359
5.96411,97,12142.585416
4.093747,140,12143.717359
3.84599,151,12145.450734
6.186045,98,12146.258542
5.763381,122,12147.66665
3.393094,83,12148.345994
2.183692,82,12149.024281
4.098092,66,12150.040429
3.932084,63,12150.55834
4.123633,85,12151.241809
3.716717,71,12151.820329
5.530454,79,12152.87502
5.440069,124,12153.887444
4.801456,117,12155.265216
3.787801,191,12156.831779
2.238477,183,12158.753526
5.716705,140,12160.303065
