ev_tdlam_before,entloss,optimgain,meankl,TimeElapsed,EpRewMean,EpThisIter,TimestepsSoFar,entropy,EpLenMean,EpisodesSoFar,surrgain
0.8979981988668442,0.0,0.17019117,0.003829297,9761.014652967453,2.5626967893216857,15,436308,32.147648,72.85,8481,0.17019117
0.9009242802858353,0.0,0.15508309,0.003917457,9783.96514415741,2.529483764512351,15,437341,32.145313,72.175,8496,0.15508309
0.877284549176693,0.0,0.15610585,0.00420791,9806.87569308281,2.547745280817055,15,438331,32.13476,68.15,8511,0.15610585
0.8949059545993805,0.0,0.17354807,0.00404606,9829.599333524704,2.5236671233926082,15,439380,32.131546,69.325,8526,0.17354807
0.882854662835598,0.0,0.17347494,0.0037526386,9852.50985455513,2.4890642200728506,15,440452,32.126938,70.675,8541,0.17347494
0.8239041119813919,0.0,0.15907112,0.00408285,9875.617244720459,2.4628126077582726,14,441479,32.120544,71.75,8555,0.15907112
0.8870101645588875,0.0,0.16595678,0.0037595052,9898.386692762375,2.5265268878114155,14,442484,32.11352,72.6,8569,0.16595678
0.9096785858273506,0.0,0.15617481,0.0039324164,9921.352484941483,2.6561568659069024,14,443531,32.114933,73.925,8583,0.15617481
0.871848076581955,0.0,0.17760864,0.0039606737,9944.303380966187,2.7281665456509208,13,444535,32.111313,74.475,8596,0.17760864
0.8863672018051147,0.0,0.1690076,0.003991793,9967.213700056076,2.833045347868377,14,445530,32.10835,74.125,8610,0.1690076
0.8659542948007584,0.0,0.16050956,0.0038404404,9990.451486349106,2.6604801815651524,15,446521,32.10346,70.875,8625,0.16050956
0.8615769445896149,0.0,0.15804866,0.0037541746,10013.404856443405,2.4356128725751347,16,447558,32.10425,66.775,8641,0.15804866
0.8897253274917603,0.0,0.15691435,0.003841267,10036.311552286148,2.2771632359737857,17,448579,32.091263,62.425,8658,0.15691435
0.8583186268806458,0.0,0.17136708,0.0041544978,10059.30420422554,2.349287859360474,16,449614,32.07813,63.375,8674,0.17136708
0.8364053815603256,0.0,0.17158169,0.004151447,10082.046644210815,2.4112937684782003,14,450615,32.071056,65.375,8688,0.17158169
0.8963166028261185,0.0,0.14898549,0.003860964,10105.11876320839,2.587422635446997,14,451584,32.06451,67.925,8702,0.14898549
0.8815817385911942,0.0,0.15160145,0.0040817354,10128.053838014603,2.490661250626008,14,452591,32.05641,71.0,8716,0.15160145
0.8960408866405487,0.0,0.15879822,0.0038389051,10150.885090112686,2.5203758257493547,16,453612,32.047134,67.4,8732,0.15879822
0.8433755934238434,0.0,0.16496952,0.003864152,10173.839240312576,2.537915362261631,13,454599,32.040524,70.875,8745,0.16496952
0.86495441198349,0.0,0.1545093,0.0038915887,10196.810459375381,2.603893498732469,15,455631,32.029724,69.325,8760,0.1545093
0.8575307577848434,0.0,0.16278458,0.0039094966,10219.805285930634,2.6832949502370065,13,456612,32.02467,74.075,8773,0.16278458
0.8715292811393738,0.0,0.36086485,0.014910484,10242.670197486877,2.589098465048391,13,457633,32.014175,73.225,8786,0.36086485
0.8721911758184433,0.0,0.15709004,0.004103085,10265.295902967453,2.631002202927714,15,458650,32.012684,72.275,8801,0.15709004
0.8491264432668686,0.0,0.15439159,0.003870952,10288.243374824524,2.611113799416152,15,459676,32.002674,70.825,8816,0.15439159
0.8932182043790817,0.0,0.17099096,0.0040497333,10311.059692382812,2.369397443101951,16,460689,31.989992,65.4,8832,0.17099096
0.8604446053504944,0.0,0.15912412,0.0039265403,10333.762243032455,2.4018639183315935,14,461704,31.98364,69.1,8846,0.15912412
0.8732395172119141,0.0,0.17254749,0.0042921226,10356.694681167603,2.393535703547377,13,462713,31.983936,71.575,8859,0.17254749
0.9134545922279358,0.0,0.16689421,0.0040018084,10379.443863153458,2.4826805315242906,17,463722,31.973572,69.1,8876,0.16689421
0.8891676664352417,0.0,0.1589115,0.0041077966,10402.12294101715,2.422549591591428,16,464739,31.963375,63.125,8892,0.1589115
0.8719031661748886,0.0,0.16287859,0.0038898052,10424.910980463028,2.5055238448662114,13,465693,31.954638,65.475,8905,0.16287859
0.8876811787486076,0.0,0.16224435,0.0042890594,10447.9214823246,2.600448602908146,15,466736,31.950943,68.675,8920,0.16224435
0.8410842716693878,0.0,0.16797629,0.003860728,10470.67955994606,2.6617068482639437,13,467792,31.94257,74.575,8933,0.16797629
0.8626127243041992,0.0,0.16322684,0.00410051,10493.574782133102,2.7005451127998006,13,468821,31.93602,76.275,8946,0.16322684
0.8648397326469421,0.0,0.16354577,0.0042497213,10516.347521543503,2.5797356896917387,15,469814,31.933346,75.4,8961,0.16354577
0.9010133370757103,0.0,0.16412133,0.0039445767,10539.142219543457,2.4646927630521005,15,470880,31.928408,71.8,8976,0.16412133
0.7872970700263977,0.0,0.15334506,0.0041845893,10562.104755163193,2.260832437673907,18,471888,31.919872,63.125,8994,0.15334506
0.8773689642548561,0.0,0.16499925,0.00427939,10585.010301113129,2.3296952801261197,12,472857,31.911913,68.45,9006,0.16499925
0.8741743415594101,0.0,0.15740944,0.004196752,10607.934540748596,2.331604406419038,16,473902,31.902098,67.275,9022,0.15740944
0.8276002705097198,0.0,0.15913275,0.0040438063,10630.761955022812,2.537408336507721,16,474930,31.90239,69.475,9038,0.15913275
0.8876661583781242,0.0,0.17443584,0.004185681,10653.622888088226,2.550485444488685,14,475906,31.89453,67.8,9052,0.17443584
0.8903749138116837,0.0,0.1760652,0.0039053885,10676.511293649673,2.661344286230696,15,476936,31.889156,67.925,9067,0.1760652
0.8755977228283882,0.0,0.15250891,0.0039580897,10699.286143779755,2.4899543445557404,17,477957,31.87799,65.3,9084,0.15250891
0.8810884654521942,0.0,0.16011682,0.0042759916,10722.271886825562,2.5654667109594387,14,478885,31.87233,63.675,9098,0.16011682
0.9058099836111069,0.0,0.16692033,0.0038265947,10745.116666316986,2.5545416971601553,15,479864,31.86333,64.975,9113,0.16692033
0.9371551871299744,0.0,0.16421774,0.0040418305,10767.899081707,2.656136389201097,16,480917,31.85884,65.35,9129,0.16421774
0.8828213214874268,0.0,0.17704295,0.0039675133,10790.620526790619,2.507991050534735,15,481949,31.854052,65.4,9144,0.17704295
0.8762958347797394,0.0,0.16265294,0.0038169506,10813.547497272491,2.5394142162633284,15,482971,31.853504,67.8,9159,0.16265294
0.87286376953125,0.0,0.16514179,0.003933557,10836.580276966095,2.613543198008979,13,483979,31.851515,71.475,9172,0.16514179
0.8893814533948898,0.0,0.3386896,0.0145546235,10859.52318072319,2.720908929271313,14,485075,31.844969,74.4,9186,0.3386896
0.840272068977356,0.0,0.1586951,0.0042109103,10882.41337108612,2.804958213857337,15,486091,31.844437,75.0,9201,0.1586951
0.8662337809801102,0.0,0.16995338,0.0039101825,10905.378069162369,2.7552040353570653,14,487073,31.841507,71.175,9215,0.16995338
0.8943128362298012,0.0,0.15854809,0.0038796328,10928.036849021912,2.676047883524711,15,488088,31.834534,67.65,9230,0.15854809
0.8905582427978516,0.0,0.17163917,0.004451417,10951.130508422852,2.832787473627294,13,489213,31.823427,74.825,9243,0.17163917
0.8439024984836578,0.0,0.17020495,0.004038725,10974.013056993484,2.858106108423302,12,490213,31.814758,78.5,9255,0.17020495
0.8784439563751221,0.0,0.1742664,0.004066965,10997.031502008438,2.8214813783350285,13,491198,31.80986,81.125,9268,0.1742664
0.8446623682975769,0.0,0.1590791,0.0039666733,11020.035308122635,2.631183276794302,15,492238,31.806643,75.625,9283,0.1590791
0.8575973957777023,0.0,0.16699049,0.0040599983,11042.83339715004,2.65110352819854,14,493278,31.804197,71.95,9297,0.16699049
0.8595804423093796,0.0,0.15508601,0.0041726953,11066.05807352066,2.7301759315538936,14,494312,31.802975,73.4,9311,0.15508601
0.884419284760952,0.0,0.15911058,0.0039988663,11089.100821018219,2.9722914701177654,10,495319,31.790028,80.85,9321,0.15911058
0.9010221883654594,0.0,0.17232573,0.004072113,11111.844538450241,3.0407328539300407,13,496353,31.786682,81.375,9334,0.17232573
0.8420864343643188,0.0,0.15809865,0.003936857,11134.795598745346,2.994049652549704,12,497288,31.783253,82.275,9346,0.15809865
0.7940490394830704,0.0,0.16230279,0.0038999068,11157.77505159378,2.8677584067016135,14,498262,31.783463,77.25,9360,0.16230279
0.8878227025270462,0.0,0.1812273,0.0041991,11180.667590856552,2.7848225137811506,14,499353,31.776424,75.0,9374,0.1812273
0.913356252014637,0.0,0.17788872,0.0040421914,11203.866267681122,2.8963373086143553,13,500393,31.777159,76.175,9387,0.17788872
0.8972883373498917,0.0,0.16554809,0.003990785,11226.732396125793,3.057303983055378,13,501424,31.7749,79.05,9400,0.16554809
0.871399849653244,0.0,0.16182905,0.0037718066,11249.582700490952,2.899272567274395,13,502363,31.770077,76.525,9413,0.16182905
0.8407403826713562,0.0,0.17709246,0.0040152753,11272.373163223267,2.748091805983287,14,503318,31.767576,73.125,9427,0.17709246
0.8674035668373108,0.0,0.16875902,0.003919611,11295.179303407669,2.7011463887973877,15,504391,31.766115,71.275,9442,0.16875902
0.9139480441808701,0.0,0.1552118,0.003985597,11317.932430267334,2.821531217215899,14,505426,31.75763,70.95,9456,0.1552118
0.9059313461184502,0.0,0.17663673,0.004005651,11340.669907093048,2.9699196074480603,12,506447,31.75507,76.125,9468,0.17663673
0.8879428058862686,0.0,0.1670434,0.004359331,11363.31771183014,2.847826191383845,14,507460,31.75441,76.725,9482,0.1670434
0.8777026459574699,0.0,0.15490752,0.004143531,11386.106937170029,2.678997257990509,16,508483,31.747818,72.025,9498,0.15490752
0.8675600588321686,0.0,0.17461443,0.0043434147,11408.926943302155,2.676524663392819,15,509502,31.740978,66.975,9513,0.17461443
0.858523890376091,0.0,0.16226292,0.00404558,11431.608612537384,2.6456227835948987,14,510488,31.7359,67.375,9527,0.16226292
0.8804108798503876,0.0,0.15203182,0.0037756772,11454.456707000732,2.7230937555020374,14,511471,31.726805,70.575,9541,0.15203182
0.8716800063848495,0.0,0.16762017,0.0038296431,11477.468144655228,2.66894891496714,14,512457,31.717726,69.575,9555,0.16762017
0.9088472574949265,0.0,0.16305317,0.0041040047,11500.428559541702,2.824388832195825,15,513482,31.712631,68.725,9570,0.16305317
0.8317539989948273,0.0,0.15653946,0.0040225973,11523.369426965714,2.8500899478861514,15,514508,31.71503,68.8,9585,0.15653946
0.8320636600255966,0.0,0.17965293,0.004149071,11546.302201271057,2.698365636073251,16,515567,31.710888,68.275,9601,0.17965293
0.8799885362386703,0.0,0.1686647,0.0040522106,11569.188832521439,2.743153447910707,14,516621,31.705065,69.55,9615,0.1686647
0.8904131427407265,0.0,0.16226615,0.003909573,11592.07474398613,2.742146014385077,13,517618,31.702833,71.475,9628,0.16226615
0.8856953233480453,0.0,0.16314009,0.004048776,11614.80589222908,2.9309142935188044,13,518693,31.696531,78.15,9641,0.16314009
0.8605597168207169,0.0,0.16743389,0.0043020006,11637.73461484909,2.9559030660527634,14,519770,31.694323,78.725,9655,0.16743389
0.8896978795528412,0.0,0.18736988,0.0039656637,11660.648273944855,2.928579796655748,13,520782,31.684322,79.1,9668,0.18736988
0.862733468413353,0.0,0.17207792,0.004165373,11683.584152460098,2.8869331237126152,13,521783,31.682178,77.25,9681,0.17207792
0.8578289300203323,0.0,0.16094688,0.0040170383,11706.50089263916,2.8441481675959825,15,522828,31.675308,75.05,9696,0.16094688
0.9009310528635979,0.0,0.16861852,0.003916157,11729.447021245956,2.7852178336532205,16,523851,31.662613,69.125,9712,0.16861852
0.8933313190937042,0.0,0.16008338,0.004013357,11752.295996665955,2.78392846378517,14,524951,31.65356,71.35,9726,0.16008338
0.881665788590908,0.0,0.16365936,0.0039236336,11775.137631177902,2.745180635475098,13,525933,31.64766,72.55,9739,0.16365936
0.8469256460666656,0.0,0.15872154,0.0039610453,11798.074645996094,2.995269147349279,13,526955,31.637989,77.6,9752,0.15872154
0.808848649263382,0.0,0.15889049,0.0038974066,11820.959912538528,3.0475151046600537,11,527964,31.632572,80.2,9763,0.15889049
0.8926732763648033,0.0,0.17041352,0.0043730102,11844.031723976135,3.0883243870765495,14,528945,31.627499,80.05,9777,0.17041352
0.869696244597435,0.0,0.18946688,0.004268359,11867.03261756897,2.908105941487661,14,529994,31.621597,77.775,9791,0.18946688
0.8553151041269302,0.0,0.16085464,0.0038969321,11890.012527227402,3.004658739440774,13,531013,31.621876,74.425,9804,0.16085464
0.8745715618133545,0.0,0.16689193,0.0043765716,11913.003083467484,3.0432556020853445,15,532086,31.619688,73.8,9819,0.16689193
0.9024620354175568,0.0,0.15535867,0.004210394,11935.850271701813,3.0003191181020767,15,533171,31.617184,72.45,9834,0.15535867
0.8757349699735641,0.0,0.17886224,0.004198215,11958.87518787384,2.9231033300725544,15,534236,31.616505,72.125,9849,0.17886224
0.9045067578554153,0.0,0.3271876,0.014738617,11981.761869192123,2.8941062928597687,14,535230,31.60712,71.525,9863,0.3271876
0.8663833886384964,0.0,0.18745606,0.0038777771,12004.734761714935,3.037430026004756,14,536254,31.598438,72.675,9877,0.18745606
0.836209312081337,0.0,0.16886938,0.0040215757,12027.697343587875,2.9398193651522684,13,537264,31.590317,73.5,9890,0.16886938
0.8746602982282639,0.0,0.15470833,0.004169127,12050.61049580574,2.912802709481992,15,538273,31.583204,72.9,9905,0.15470833
0.8717217445373535,0.0,0.17544895,0.004095258,12073.497851133347,2.860242480711995,12,539300,31.574722,76.15,9917,0.17544895
0.8292922228574753,0.0,0.160248,0.0038077838,12096.516069412231,2.884940668414547,15,540326,31.576847,72.65,9932,0.160248
0.880504310131073,0.0,0.17277214,0.0041905446,12119.35862159729,2.9263087690837093,13,541280,31.572313,75.175,9945,0.17277214
0.8858725726604462,0.0,0.17025858,0.0040535405,12142.334827661514,2.8620554166979275,14,542315,31.570862,71.35,9959,0.17025858
0.8534148633480072,0.0,0.16341883,0.004362297,12165.15387225151,2.7476502305284285,13,543336,31.577087,75.25,9972,0.16341883
0.9243886172771454,0.0,0.16161224,0.004178039,12187.915292263031,2.901049397706589,13,544350,31.574999,76.75,9985,0.16161224
0.8876818865537643,0.0,0.16883573,0.004261751,12210.612741708755,2.9416702826840027,14,545361,31.574474,76.15,9999,0.16883573
0.8968780860304832,0.0,0.16706371,0.003976348,12233.403971910477,3.0325302988000593,15,546380,31.567137,73.25,10014,0.16706371
0.8915374651551247,0.0,0.16155645,0.0037961348,12256.083842039108,2.889127661294077,13,547406,31.562073,72.825,10027,0.16155645
0.873134195804596,0.0,0.16790067,0.004367872,12278.894546747208,2.7322554796743264,13,548410,31.558334,74.275,10040,0.16790067
0.861493855714798,0.0,0.17449035,0.003911239,12301.812607049942,2.615091001777017,14,549372,31.556202,74.8,10054,0.17449035
0.9074964597821236,0.0,0.16180211,0.00393539,12324.73280620575,2.4281029152907623,16,550366,31.548582,68.05,10070,0.16180211
0.8322069197893143,0.0,0.16723123,0.0042275125,12347.581104516983,2.508046695694934,14,551397,31.547867,68.975,10084,0.16723123
0.9055532142519951,0.0,0.16226736,0.004007672,12370.493039608002,2.6418624636329597,14,552355,31.549255,67.95,10098,0.16226736
0.8774858340620995,0.0,0.18493399,0.0039587105,12393.333283185959,2.996271926626572,11,553384,31.546677,77.05,10109,0.18493399
0.901803582906723,0.0,0.1627138,0.003942387,12416.271913290024,2.9900496106755825,14,554374,31.544693,76.675,10123,0.1627138
0.9058668985962868,0.0,0.16647185,0.0041533,12439.078193187714,3.014247073656719,14,555372,31.535694,77.05,10137,0.16647185
0.8924510478973389,0.0,0.16777186,0.004234939,12462.023962497711,2.86937799693347,14,556385,31.530027,72.6,10151,0.16777186
0.8826009407639503,0.0,0.15432861,0.004224159,12484.830067873001,2.807321805876616,15,557387,31.525448,70.325,10166,0.15432861
0.8505026698112488,0.0,0.20458975,0.003967498,12507.746660709381,2.754292699922247,14,558425,31.521011,69.725,10180,0.20458975
0.8359773606061935,0.0,0.1648507,0.0040261615,12530.493582963943,2.7248374850880355,14,559451,31.523424,71.2,10194,0.1648507
0.8705295026302338,0.0,0.1849366,0.0044539208,12553.210644245148,2.9263637745184137,11,560458,31.516356,79.8,10205,0.1849366
0.8776714131236076,0.0,0.18133537,0.004215637,12575.93195104599,3.0251936892761884,12,561445,31.512638,79.8,10217,0.18133537
0.8640208691358566,0.0,0.16508545,0.0040167407,12598.722832679749,3.025221853192516,13,562469,31.506283,82.775,10230,0.16508545
0.8089963495731354,0.0,0.17546049,0.0040458976,12621.570894479752,3.0495935989249756,12,563456,31.502245,81.45,10242,0.17546049
0.8742625415325165,0.0,0.16943151,0.004263039,12644.153127670288,2.928304836010398,14,564367,31.499012,76.2,10256,0.16943151
0.8442958146333694,0.0,0.18962234,0.0044239284,12666.903681516647,2.96090516833594,12,565429,31.492735,80.25,10268,0.18962234
0.8117584437131882,0.0,0.16687295,0.004023576,12689.812149763107,2.937602906809927,14,566438,31.488586,74.55,10282,0.16687295
0.8804208934307098,0.0,0.17102833,0.004048003,12712.555805444717,2.953485262070627,13,567440,31.486387,78.575,10295,0.17102833
0.8640110492706299,0.0,0.15336508,0.004225266,12735.438502788544,2.7939888503621564,14,568458,31.482119,74.125,10309,0.15336508
0.8377546072006226,0.0,0.16397485,0.004027855,12758.104580163956,2.7466821772970533,13,569479,31.475845,76.025,10322,0.16397485
0.8986602053046227,0.0,0.16390656,0.004157763,12780.897053480148,2.858281863430141,15,570557,31.473629,74.9,10337,0.16390656
0.9057658240199089,0.0,0.18258077,0.0039355406,12803.746041536331,2.9454803640196183,14,571578,31.471926,74.5,10351,0.18258077
0.8757874667644501,0.0,0.16321701,0.0039764238,12826.547170162201,3.061335633644863,13,572603,31.467272,74.85,10364,0.16321701
0.8788685500621796,0.0,0.16515501,0.0041175024,12849.354866981506,2.9963433568508213,15,573670,31.45607,73.4,10379,0.16515501
0.9341221153736115,0.0,0.1694361,0.0040517496,12872.234769105911,3.1074281240092474,15,574745,31.455019,72.975,10394,0.1694361
0.8781611919403076,0.0,0.1516946,0.0041060206,12894.961223840714,3.085860687281963,14,575703,31.45098,70.775,10408,0.1516946
0.8840604349970818,0.0,0.16336156,0.0038816596,12917.816900968552,3.1053670676145337,14,576712,31.44481,71.25,10422,0.16336156
0.9148508533835411,0.0,0.16609311,0.0041511897,12940.374380350113,3.116385603342554,13,577779,31.440859,74.45,10435,0.16609311
0.8573813885450363,0.0,0.17221138,0.0040777205,12963.011459112167,3.1061462186595667,13,578763,31.433298,76.5,10448,0.17221138
0.8758846074342728,0.0,0.16771215,0.004126086,12985.814338445663,3.1026266177773207,14,579818,31.424746,77.65,10462,0.16771215
0.873250812292099,0.0,0.16772717,0.004168448,13008.641797304153,3.0333787195196416,14,580815,31.416212,74.075,10476,0.16772717
0.832843229174614,0.0,0.16296168,0.004228326,13031.328158378601,2.9009695393127517,14,581829,31.410656,73.575,10490,0.16296168
0.896574929356575,0.0,0.16758402,0.0039878045,13053.904940843582,2.919001125579697,13,582847,31.406252,74.025,10503,0.16758402
0.8710028827190399,0.0,0.17685477,0.0043677096,13076.475727558136,2.985736685923276,13,583909,31.399355,77.35,10516,0.17685477
0.902812123298645,0.0,0.160862,0.0041664727,13100.006399154663,3.1066058363367035,14,584938,31.389587,77.725,10530,0.160862
0.911376528441906,0.0,0.17868996,0.0041769566,13122.867834329605,2.8751065666501496,15,585913,31.384779,73.125,10545,0.17868996
0.8394900262355804,0.0,0.16003515,0.0038954816,13145.605173587799,2.7755087497336985,16,586948,31.375015,67.95,10561,0.16003515
0.8506626486778259,0.0,0.17302749,0.0038603337,13168.403691768646,2.8466864707299764,14,587953,31.369432,67.7,10575,0.17302749
0.8801697492599487,0.0,0.15435746,0.0041198907,13190.992707967758,2.8838949813495316,15,588985,31.362318,69.35,10590,0.15435746
0.8741182088851929,0.0,0.16510668,0.004232465,13213.69240808487,2.925054643400023,13,590073,31.353819,74.775,10603,0.16510668
0.8507757633924484,0.0,0.17955141,0.004266943,13236.638181686401,2.9611154692308888,14,591134,31.35283,76.575,10617,0.17955141
0.863304391503334,0.0,0.17133014,0.004323804,13259.324959039688,2.9894040479357065,12,592108,31.344791,80.625,10629,0.17133014
0.8523398339748383,0.0,0.17074046,0.004299553,13281.866050958633,3.0105932033889284,11,593064,31.339407,81.35,10640,0.17074046
0.8577956855297089,0.0,0.16023038,0.004399856,13304.552263259888,3.0580850117910776,12,594029,31.336166,84.4,10652,0.16023038
0.9064882025122643,0.0,0.16695136,0.0041584447,13327.373310089111,3.055860023377046,13,595057,31.325207,82.225,10665,0.16695136
0.9161846935749054,0.0,0.18019137,0.0044175265,13350.077578783035,3.110673366986042,12,596067,31.324451,79.45,10677,0.18019137
0.8504971712827682,0.0,0.17995362,0.004212698,13372.83293557167,3.1172490053792057,11,597045,31.32379,82.025,10688,0.17995362
0.9037789106369019,0.0,0.1745651,0.0042829784,13395.528522729874,3.1582306594669896,15,598063,31.317822,80.625,10703,0.1745651
0.8670796453952789,0.0,0.1616072,0.0040525906,13418.268456697464,2.81738867063289,15,599106,31.311327,73.375,10718,0.1616072
0.8602810353040695,0.0,0.18847255,0.004188273,13441.09736609459,2.7973689470659036,13,600127,31.30687,72.375,10731,0.18847255
0.8877471908926964,0.0,0.17718779,0.0043201647,13463.973232507706,3.002577054800657,12,601182,31.302187,77.975,10743,0.17718779
0.8645685464143753,0.0,0.16419913,0.0040031676,13486.684218883514,3.1436577047134167,12,602216,31.29272,82.85,10755,0.16419913
0.8784647509455681,0.0,0.19039708,0.0041772835,13509.447896242142,3.1675446906106286,14,603317,31.288513,83.675,10769,0.19039708
0.9069748073816299,0.0,0.16708118,0.0044963015,13532.084335803986,3.16749261774117,12,604405,31.285694,84.75,10781,0.16708118
0.9241775125265121,0.0,0.16182691,0.00402561,13554.945120573044,3.07544180523563,15,605423,31.277357,77.85,10796,0.16182691
0.847372829914093,0.0,0.1564858,0.004251662,13577.762741565704,2.9946816299767263,14,606488,31.276356,76.15,10810,0.1564858
0.8626641631126404,0.0,0.15978464,0.0042352076,13600.80053782463,3.030856635902712,14,607458,31.276182,70.55,10824,0.15978464
0.8956324756145477,0.0,0.16207221,0.0042071417,13623.774875879288,2.9731597454806256,15,608532,31.271988,71.625,10839,0.16207221
0.8667819648981094,0.0,0.17820208,0.004273343,13646.625535964966,3.058223241654025,13,609545,31.268559,73.7,10852,0.17820208
0.8842258751392365,0.0,0.18631724,0.0043058307,13669.367974758148,2.8825024248672406,13,610505,31.261234,73.9,10865,0.18631724
0.8662156909704208,0.0,0.17961714,0.00429284,13692.075581789017,3.0553146330894387,14,611562,31.25751,75.75,10879,0.17961714
0.8880532383918762,0.0,0.17397524,0.004494127,13714.853245258331,2.99608252469032,15,612578,31.259518,73.275,10894,0.17397524
0.8641286939382553,0.0,0.16744924,0.004039619,13737.697491884232,3.021587610411469,14,613597,31.25975,71.95,10908,0.16744924
0.9205014109611511,0.0,0.1580956,0.004000241,13760.661273956299,3.0100080553396054,14,614635,31.258593,71.925,10922,0.1580956
0.875338114798069,0.0,0.162414,0.004123071,13783.351834058762,2.943057053029567,15,615631,31.248962,71.125,10937,0.162414
0.881870225071907,0.0,0.16414398,0.0039656004,13806.002271413803,3.1374433599169564,12,616663,31.239197,74.625,10949,0.16414398
0.8879996612668037,0.0,0.16800591,0.0041076345,13828.636296510696,2.9461642713250114,14,617696,31.236326,74.525,10963,0.16800591
0.912984125316143,0.0,0.17119136,0.004231565,13851.281200408936,3.172526181456529,12,618743,31.22728,81.075,10975,0.17119136
0.9067318364977837,0.0,0.20560572,0.0043441704,13873.890703201294,3.009279574488104,14,619800,31.226822,78.425,10989,0.20560572
0.8243178278207779,0.0,0.18097988,0.0042434875,13896.54476594925,3.0685185468321023,14,620781,31.221678,77.125,11003,0.18097988
0.8970014527440071,0.0,0.16673854,0.0038196123,13919.202542304993,2.776900609359784,16,621796,31.215086,70.025,11019,0.16673854
0.9054176136851311,0.0,0.17148042,0.004315843,13941.833250045776,2.8241194985081415,13,622819,31.209412,70.6,11032,0.17148042
0.8617591708898544,0.0,0.15863605,0.004017237,13964.54665350914,2.941007703563478,16,623880,31.204882,67.85,11048,0.15863605
0.8496523201465607,0.0,0.16968189,0.003943919,13987.226806402206,3.0644499073574423,12,624900,31.20654,74.775,11060,0.16968189
0.8920809328556061,0.0,0.20296381,0.0043058116,14009.930265426636,2.945676783276512,15,625966,31.20244,72.85,11075,0.20296381
0.9086344540119171,0.0,0.15789437,0.004222269,14032.649444818497,2.923455775622176,16,627017,31.193798,71.3,11091,0.15789437
0.8816828280687332,0.0,0.18307176,0.0043244213,14055.383136034012,2.990839938584041,13,628025,31.19189,70.4,11104,0.18307176
0.9017639756202698,0.0,0.16523671,0.0042943154,14077.887077331543,3.004257652976179,13,629015,31.180906,72.8,11117,0.16523671
0.8627697378396988,0.0,0.19023973,0.004600835,14100.660554409027,3.1358678892722387,11,630014,31.1797,80.45,11128,0.19023973
0.8690887093544006,0.0,0.17847505,0.004207582,14123.373909235,3.1885713906839555,14,631076,31.176285,79.475,11142,0.17847505
0.8645252734422684,0.0,0.16230142,0.004338963,14146.10576748848,3.245404613665378,12,632103,31.168198,82.3,11154,0.16230142
0.8685083240270615,0.0,0.1745842,0.004235952,14168.906676530838,3.305741360892637,12,633106,31.163269,82.7,11166,0.1745842
0.8498215526342392,0.0,0.17025575,0.0043138703,14191.761058807373,3.3046465579277724,13,634162,31.15581,82.025,11179,0.17025575
0.86309514939785,0.0,0.19016601,0.0041961516,14214.469997644424,3.435869468431032,11,635122,31.155457,84.8,11190,0.19016601
0.8605087548494339,0.0,0.17342713,0.0045266207,14237.33498287201,3.0064800328252206,17,636180,31.145506,74.3,11207,0.17342713
0.889288954436779,0.0,0.17782897,0.0043051895,14260.064757347107,2.9465245152224773,14,637217,31.143984,72.6,11221,0.17782897
0.8478691577911377,0.0,0.16789334,0.004275051,14282.812444210052,3.0536624155747796,12,638235,31.137999,73.75,11233,0.16789334
0.8347363024950027,0.0,0.17217264,0.004494778,14305.699193954468,3.225711529931502,14,639253,31.133104,76.825,11247,0.17217264
0.8529543280601501,0.0,0.15226571,0.004460861,14328.416311264038,3.1163696687918745,15,640305,31.129654,75.325,11262,0.15226571
0.8886536359786987,0.0,0.17375869,0.004286872,14351.191437244415,3.085919300638279,13,641313,31.124008,73.7,11275,0.17375869
0.7893334180116653,0.0,0.15631056,0.004200364,14374.108620166779,2.83412131696792,15,642340,31.117004,72.075,11290,0.15631056
0.9193502962589264,0.0,0.17271355,0.003998449,14396.742026805878,2.897960046927119,14,643384,31.110292,72.775,11304,0.17271355
0.8880596607923508,0.0,0.17102167,0.0044880905,14419.541926145554,2.802081301739917,12,644347,31.108822,73.875,11316,0.17102167
0.8964525833725929,0.0,0.15860255,0.004005735,14442.35325884819,2.82183166472836,15,645284,31.10181,70.325,11331,0.15860255
0.8824668377637863,0.0,0.14960152,0.004057551,14465.006247520447,2.861285456654513,13,646242,31.098862,71.45,11344,0.14960152
0.8782397732138634,0.0,0.16341886,0.0043107616,14487.862802267075,2.665818716112493,16,647274,31.096252,67.925,11360,0.16341886
0.891293115913868,0.0,0.17538081,0.004130154,14510.513089895248,2.889332969750786,14,648323,31.087631,70.025,11374,0.17538081
0.9154721274971962,0.0,0.17767987,0.004294308,14533.158092021942,3.0664718501611086,12,649352,31.085146,74.325,11386,0.17767987
0.8326785415410995,0.0,0.17123923,0.004377393,14556.08584189415,3.4571158496109198,12,650410,31.072994,81.7,11398,0.17123923
0.8889593034982681,0.0,0.15961298,0.0041507576,14578.736740112305,3.371640208808221,13,651428,31.067324,84.775,11411,0.15961298
0.857411727309227,0.0,0.16417275,0.0041740434,14601.531450033188,3.2922201441424703,13,652448,31.060305,81.775,11424,0.16417275
0.8575585037469864,0.0,0.18053006,0.0042555295,14624.346871614456,3.0011803915596404,14,653464,31.05275,76.35,11438,0.18053006
